"deviceId","date","time","locationStatus","latitude","longitude","mobileStatus","netType","roaming","downstreamBandwidth","upstreamBandwidth","rx","tx","asuLevel","cqi","dbm","level","rsrp","rsrq","rssi","rssnr","earfcn","band","frequency","ci","pci","tag","downlink","uplink","networkOperator","chipOperator","mcc","mnc","bluetoothStatus"
"70ca26565b6202ab","08/02/2023","11:14:52","1","-22.89145421","-47.06265188","1","4G","-1","30000","15000","0 B","0 B","30","2147483647","-110","1","-110","-13","-77","-3.0","1750","3","1800 MHz","230495255","42","50119","1860.0","1765.0","Vivo","Vivo","724","10","4"
"70ca26565b6202ab","08/02/2023","11:14:53","1","-22.89145421","-47.06265188","1","4G","-1","30000","15000","0 B","60 B","30","2147483647","-110","1","-110","-13","-77","-3.0","1750","3","1800 MHz","230495255","42","50119","1860.0","1765.0","Vivo","Vivo","724","10","4"
"70ca26565b6202ab","08/02/2023","11:14:54","1","-22.89145421","-47.06265188","1","4G","-1","30000","15000","0 B","0 B","30","2147483647","-110","1","-110","-13","-77","-3.0","1750","3","1800 MHz","230495255","42","50119","1860.0","1765.0","Vivo","Vivo","724","10","4"
"70ca26565b6202ab","08/02/2023","11:14:55","1","-22.89145421","-47.06265188","1","4G","-1","30000","15000","0 B","60 B","30","2147483647","-110","1","-110","-13","-77","-3.0","1750","3","1800 MHz","230495255","42","50119","1860.0","1765.0","Vivo","Vivo","724","10","4"
"70ca26565b6202ab","08/02/2023","11:14:56","1","-22.89145421","-47.06265188","1","4G","-1","30000","15000","0 B","120 B","30","2147483647","-110","1","-110","-13","-77","-3.0","1750","3","1800 MHz","230495255","42","50119","1860.0","1765.0","Vivo","Vivo","724","10","4"
"70ca26565b6202ab","08/02/2023","11:18:15","1","-22.89145421","-47.06265188","1","4G","-1","30000","15000","0 B","0 B","30","2147483647","-110","1","-110","-13","-77","-3.0","1750","3","1800 MHz","230495255","42","50119","1860.0","1765.0","Vivo","Vivo","724","10","4"
"70ca26565b6202ab","08/02/2023","11:18:16","1","-22.89145421","-47.06265188","1","4G","-1","30000","15000","0 B","0 B","30","2147483647","-110","1","-110","-13","-77","-3.0","1750","3","1800 MHz","230495255","42","50119","1860.0","1765.0","Vivo","Vivo","724","10","4"
"70ca26565b6202ab","08/02/2023","11:18:17","1","-22.89145421","-47.06265188","1","4G","-1","30000","15000","0 B","80 B","30","2147483647","-110","1","-110","-13","-77","-3.0","1750","3","1800 MHz","230495255","42","50119","1860.0","1765.0","Vivo","Vivo","724","10","4"
"70ca26565b6202ab","08/02/2023","11:18:18","1","-22.89145421","-47.06265188","1","4G","-1","30000","15000","0 B","0 B","30","2147483647","-110","1","-110","-13","-77","-3.0","1750","3","1800 MHz","230495255","42","50119","1860.0","1765.0","Vivo","Vivo","724","10","4"
"70ca26565b6202ab","08/02/2023","11:18:19","1","-22.89145421","-47.06265188","1","4G","-1","30000","15000","0 B","0 B","30","2147483647","-110","1","-110","-13","-77","-3.0","1750","3","1800 MHz","230495255","42","50119","1860.0","1765.0","Vivo","Vivo","724","10","4"
