"device_id","date","time","wifi_status","ssid","ip","signal_level","network_id","wifi_downstream_bandwidth","wifi_upstream_bandwidth","speed","tx_link_speed","rx_link_speed","max_tx_link_speed","max_rx_link_speed","frequency","standard","rssi","wap","mobile_status","mobile_mod","mobile_roaming","mobile_downstream_bandwidth","mobile_upstream_bandwidth","mobile_rx","mobile_tx","mobileAsuLevel","mobileCqi","mobileDbm","mobileLevel","mobileRsrp","mobileRsrq","mobileRssi","mobileRssnr","mobileEarfcn","mobileBand","mobileFrequency","mobileCi","mobilePci","mobileTag","mobileDownlink","mobileUplink","network_operator","chip_operator","chip_mcc","chip_mnc","bluetooth_status","internalMemory","internalFreeMemory","availableRAM","criticismRAM","totalRAM","usedRAM","locationStatus"
"1d84676e678bc494","21/09/2022","20:43:30","1","<unknown ssid>","192.168.68.112","4","-1","41321","30462","433","433","433","433","433","5240","5","-51","02:00:00:00:00:00","-1","-1","-1","-1","-1","0 B","0 B","-1","-1","-1","-1","-1","-1","-1","-3.0","-1","-1","-1","-1","-1","-1","-1","-1","VIVO","VIVO","-1","-1","4","46.7 GB","12.6 GB","1.2 GB","false","3.6 GB","2.5 GB","1"
"1d84676e678bc494","21/09/2022","20:43:31","1","<unknown ssid>","192.168.68.112","4","-1","41321","30462","433","433","433","433","433","5240","5","-51","02:00:00:00:00:00","-1","-1","-1","-1","-1","0 B","0 B","-1","-1","-1","-1","-1","-1","-1","-3.0","-1","-1","-1","-1","-1","-1","-1","-1","VIVO","VIVO","-1","-1","4","46.7 GB","12.6 GB","1.1 GB","false","3.6 GB","2.5 GB","1"
"1d84676e678bc494","21/09/2022","20:43:32","1","<unknown ssid>","192.168.68.112","4","-1","41321","30462","433","433","433","433","433","5240","5","-50","02:00:00:00:00:00","-1","-1","-1","-1","-1","0 B","0 B","-1","-1","-1","-1","-1","-1","-1","-3.0","-1","-1","-1","-1","-1","-1","-1","-1","VIVO","VIVO","-1","-1","4","46.7 GB","12.6 GB","1.2 GB","false","3.6 GB","2.5 GB","1"
"1d84676e678bc494","21/09/2022","20:43:33","1","<unknown ssid>","192.168.68.112","4","-1","41321","30462","433","433","433","433","433","5240","5","-50","02:00:00:00:00:00","-1","-1","-1","-1","-1","0 B","0 B","-1","-1","-1","-1","-1","-1","-1","-3.0","-1","-1","-1","-1","-1","-1","-1","-1","VIVO","VIVO","-1","-1","4","46.7 GB","12.6 GB","1.2 GB","false","3.6 GB","2.5 GB","1"
"1d84676e678bc494","21/09/2022","20:43:34","1","<unknown ssid>","192.168.68.112","4","-1","41321","30462","433","433","433","433","433","5240","5","-50","02:00:00:00:00:00","-1","-1","-1","-1","-1","0 B","0 B","-1","-1","-1","-1","-1","-1","-1","-3.0","-1","-1","-1","-1","-1","-1","-1","-1","VIVO","VIVO","-1","-1","4","46.7 GB","12.6 GB","1.2 GB","false","3.6 GB","2.4 GB","1"
"1d84676e678bc494","21/09/2022","20:43:35","1","""Gigante da Colina""","192.168.68.112","4","11","41321","30462","433","433","433","433","433","5240","5","-51","e4:c3:2a:ed:de:4f","-1","-1","-1","-1","-1","0 B","0 B","39","2147483647","-101 dBm","2","-101","-12","-67","-3.0","3350","7","2600 MHz","82308355","40","52592","2680.0","2560.0","VIVO","VIVO","724","11","4","46.7 GB","12.6 GB","1.2 GB","false","3.6 GB","2.4 GB","1"
"1d84676e678bc494","21/09/2022","20:43:36","1","""Gigante da Colina""","192.168.68.112","4","11","41321","30462","433","433","433","433","433","5240","5","-51","e4:c3:2a:ed:de:4f","-1","-1","-1","-1","-1","0 B","0 B","39","2147483647","-101 dBm","2","-101","-12","-67","-3.0","3350","7","2600 MHz","82308355","40","52592","2680.0","2560.0","VIVO","VIVO","724","11","4","46.7 GB","12.6 GB","1.2 GB","false","3.6 GB","2.4 GB","1"
"1d84676e678bc494","21/09/2022","20:43:37","1","""Gigante da Colina""","192.168.68.112","4","11","41321","30462","433","433","433","433","433","5240","5","-51","e4:c3:2a:ed:de:4f","-1","-1","-1","-1","-1","0 B","0 B","39","2147483647","-101 dBm","2","-101","-12","-67","-3.0","3350","7","2600 MHz","82308355","40","52592","2680.0","2560.0","VIVO","VIVO","724","11","4","46.7 GB","12.6 GB","1.2 GB","false","3.6 GB","2.4 GB","1"
"1d84676e678bc494","21/09/2022","20:43:38","1","""Gigante da Colina""","192.168.68.112","4","11","41321","30462","433","433","433","433","433","5240","5","-53","e4:c3:2a:ed:de:4f","-1","-1","-1","-1","-1","0 B","0 B","39","2147483647","-101 dBm","2","-101","-12","-67","-3.0","3350","7","2600 MHz","82308355","40","52592","2680.0","2560.0","VIVO","VIVO","724","11","4","46.7 GB","12.6 GB","1.2 GB","false","3.6 GB","2.4 GB","1"
"1d84676e678bc494","21/09/2022","20:43:39","1","""Gigante da Colina""","192.168.68.112","4","11","41321","30462","433","433","433","433","433","5240","5","-53","e4:c3:2a:ed:de:4f","-1","-1","-1","-1","-1","0 B","0 B","39","2147483647","-101 dBm","2","-101","-12","-67","-3.0","3350","7","2600 MHz","82308355","40","52592","2680.0","2560.0","VIVO","VIVO","724","11","4","46.7 GB","12.6 GB","1.3 GB","false","3.6 GB","2.4 GB","1"
"1d84676e678bc494","21/09/2022","20:43:40","1","""Gigante da Colina""","192.168.68.112","4","11","41321","30462","433","433","433","433","433","5240","5","-53","e4:c3:2a:ed:de:4f","-1","-1","-1","-1","-1","0 B","0 B","39","2147483647","-101 dBm","2","-101","-12","-67","-3.0","3350","7","2600 MHz","82308355","40","52592","2680.0","2560.0","VIVO","VIVO","724","11","4","46.7 GB","12.6 GB","1.2 GB","false","3.6 GB","2.4 GB","1"
"1d84676e678bc494","21/09/2022","20:43:41","1","""Gigante da Colina""","192.168.68.112","4","11","41321","30462","433","433","433","433","433","5240","5","-51","e4:c3:2a:ed:de:4f","-1","-1","-1","-1","-1","0 B","0 B","39","2147483647","-101 dBm","2","-101","-12","-67","-3.0","3350","7","2600 MHz","82308355","40","52592","2680.0","2560.0","VIVO","VIVO","724","11","4","46.7 GB","12.6 GB","1.2 GB","false","3.6 GB","2.4 GB","1"
"1d84676e678bc494","21/09/2022","20:43:42","1","""Gigante da Colina""","192.168.68.112","4","11","41321","30462","433","433","433","433","433","5240","5","-51","e4:c3:2a:ed:de:4f","-1","-1","-1","-1","-1","0 B","0 B","39","2147483647","-101 dBm","2","-101","-12","-67","-3.0","3350","7","2600 MHz","82308355","40","52592","2680.0","2560.0","VIVO","VIVO","724","11","4","46.7 GB","12.6 GB","1.2 GB","false","3.6 GB","2.4 GB","1"
"1d84676e678bc494","21/09/2022","20:43:43","1","""Gigante da Colina""","192.168.68.112","4","11","41321","30462","433","433","433","433","433","5240","5","-51","e4:c3:2a:ed:de:4f","-1","-1","-1","-1","-1","0 B","0 B","39","2147483647","-101 dBm","2","-101","-12","-67","-3.0","3350","7","2600 MHz","82308355","40","52592","2680.0","2560.0","VIVO","VIVO","724","11","4","46.7 GB","12.6 GB","1.2 GB","false","3.6 GB","2.4 GB","1"
"1d84676e678bc494","21/09/2022","20:43:44","1","""Gigante da Colina""","192.168.68.112","4","11","41321","30462","433","433","433","433","433","5240","5","-52","e4:c3:2a:ed:de:4f","-1","-1","-1","-1","-1","0 B","0 B","39","2147483647","-101 dBm","2","-101","-12","-67","-3.0","3350","7","2600 MHz","82308355","40","52592","2680.0","2560.0","VIVO","VIVO","724","11","4","46.7 GB","12.6 GB","1.2 GB","false","3.6 GB","2.4 GB","1"
"1d84676e678bc494","21/09/2022","20:43:45","1","""Gigante da Colina""","192.168.68.112","4","11","41321","30462","433","433","433","433","433","5240","5","-52","e4:c3:2a:ed:de:4f","-1","-1","-1","-1","-1","0 B","0 B","39","2147483647","-101 dBm","2","-101","-12","-67","-3.0","3350","7","2600 MHz","82308355","40","52592","2680.0","2560.0","VIVO","VIVO","724","11","4","46.7 GB","12.6 GB","1.2 GB","false","3.6 GB","2.4 GB","1"
"1d84676e678bc494","21/09/2022","20:43:46","-1","-1","0.0.0.0","0","-1","-1","-1","-1","0","0","0","0","-1","0","-127","-1","-1","-1","-1","-1","-1","0 B","0 B","39","2147483647","-101 dBm","2","-101","-12","-67","-3.0","3350","7","2600 MHz","82308355","40","52592","2680.0","2560.0","VIVO","VIVO","724","11","4","46.7 GB","12.6 GB","1.2 GB","false","3.6 GB","2.4 GB","1"
"1d84676e678bc494","21/09/2022","20:43:47","-1","-1","0.0.0.0","0","-1","-1","-1","-1","0","0","0","0","-1","0","-127","-1","-1","-1","-1","-1","-1","0 B","0 B","39","2147483647","-101 dBm","2","-101","-12","-67","-3.0","3350","7","2600 MHz","82308355","40","52592","2680.0","2560.0","VIVO","VIVO","724","11","4","46.7 GB","12.6 GB","1.2 GB","false","3.6 GB","2.4 GB","1"
"1d84676e678bc494","21/09/2022","20:43:48","-1","-1","0.0.0.0","0","-1","-1","-1","-1","0","0","0","0","-1","0","-127","-1","1","4G","-1","30000","15000","459 MB","32 MB","39","2147483647","-101 dBm","2","-101","-12","-67","-3.0","3350","7","2600 MHz","82308355","40","52592","2680.0","2560.0","VIVO","VIVO","724","11","4","46.7 GB","12.6 GB","1.2 GB","false","3.6 GB","2.4 GB","1"
"1d84676e678bc494","21/09/2022","20:43:49","-1","-1","0.0.0.0","0","-1","-1","-1","-1","0","0","0","0","-1","0","-127","-1","1","4G","-1","30000","15000","16 KB","1 KB","39","2147483647","-101 dBm","2","-101","-12","-67","-3.0","3350","7","2600 MHz","82308355","40","52592","2680.0","2560.0","VIVO","VIVO","724","11","4","46.7 GB","12.6 GB","1.2 GB","false","3.6 GB","2.4 GB","1"
"1d84676e678bc494","21/09/2022","20:43:50","-1","-1","0.0.0.0","0","-1","-1","-1","-1","0","0","0","0","-1","0","-127","-1","1","4G","-1","30000","15000","362 B","918 B","39","2147483647","-101 dBm","2","-101","-12","-67","-3.0","3350","7","2600 MHz","82308355","40","52592","2680.0","2560.0","VIVO","VIVO","724","11","4","46.7 GB","12.6 GB","1.3 GB","false","3.6 GB","2.4 GB","1"
"1d84676e678bc494","21/09/2022","20:43:51","-1","-1","0.0.0.0","0","-1","-1","-1","-1","0","0","0","0","-1","0","-127","-1","1","4G","-1","30000","15000","0 B","220 B","39","2147483647","-101 dBm","2","-101","-12","-67","-3.0","3350","7","2600 MHz","82308355","40","52592","2680.0","2560.0","VIVO","VIVO","724","11","4","46.7 GB","12.6 GB","1.3 GB","false","3.6 GB","2.4 GB","1"
"1d84676e678bc494","21/09/2022","20:43:52","-1","-1","0.0.0.0","0","-1","-1","-1","-1","0","0","0","0","-1","0","-127","-1","1","4G","-1","30000","15000","0 B","60 B","39","2147483647","-101 dBm","2","-101","-12","-67","-3.0","3350","7","2600 MHz","82308355","40","52592","2680.0","2560.0","VIVO","VIVO","724","11","4","46.7 GB","12.6 GB","1.2 GB","false","3.6 GB","2.4 GB","1"
"1d84676e678bc494","21/09/2022","20:43:53","-1","-1","0.0.0.0","0","-1","-1","-1","-1","0","0","0","0","-1","0","-127","-1","1","4G","-1","30000","15000","1 KB","11 KB","39","2147483647","-101 dBm","2","-101","-12","-67","-3.0","3350","7","2600 MHz","82308355","40","52592","2680.0","2560.0","VIVO","VIVO","724","11","4","46.7 GB","12.6 GB","1.2 GB","false","3.6 GB","2.4 GB","1"
"1d84676e678bc494","21/09/2022","20:43:54","-1","-1","0.0.0.0","0","-1","-1","-1","-1","0","0","0","0","-1","0","-127","-1","1","4G","-1","30000","15000","0 B","14 KB","39","2147483647","-101 dBm","2","-101","-12","-67","-3.0","3350","7","2600 MHz","82308355","40","52592","2680.0","2560.0","VIVO","VIVO","724","11","4","46.7 GB","12.6 GB","1.2 GB","false","3.6 GB","2.4 GB","1"
"1d84676e678bc494","21/09/2022","20:43:55","-1","-1","0.0.0.0","0","-1","-1","-1","-1","0","0","0","0","-1","0","-127","-1","1","4G","-1","30000","15000","5 KB","775 B","39","2147483647","-101 dBm","2","-101","-12","-67","-3.0","3350","7","2600 MHz","82308355","40","52592","2680.0","2560.0","VIVO","VIVO","724","11","4","46.7 GB","12.6 GB","1.2 GB","false","3.6 GB","2.4 GB","1"
"1d84676e678bc494","21/09/2022","20:43:56","-1","-1","0.0.0.0","0","-1","-1","-1","-1","0","0","0","0","-1","0","-127","-1","1","4G","-1","30000","15000","0 B","60 B","39","2147483647","-101 dBm","2","-101","-12","-67","-3.0","3350","7","2600 MHz","82308355","40","52592","2680.0","2560.0","VIVO","VIVO","724","11","4","46.7 GB","12.6 GB","1.2 GB","false","3.6 GB","2.4 GB","1"
"1d84676e678bc494","21/09/2022","20:43:57","-1","-1","0.0.0.0","0","-1","-1","-1","-1","0","0","0","0","-1","0","-127","-1","1","4G","-1","30000","15000","0 B","60 B","39","2147483647","-101 dBm","2","-101","-12","-67","-3.0","3350","7","2600 MHz","82308355","40","52592","2680.0","2560.0","VIVO","VIVO","724","11","4","46.7 GB","12.6 GB","1.2 GB","false","3.6 GB","2.4 GB","1"
"1d84676e678bc494","21/09/2022","20:43:58","-1","-1","0.0.0.0","0","-1","-1","-1","-1","0","0","0","0","-1","0","-127","-1","1","4G","-1","30000","15000","0 B","0 B","39","2147483647","-101 dBm","2","-101","-12","-67","-3.0","3350","7","2600 MHz","82308355","40","52592","2680.0","2560.0","VIVO","VIVO","724","11","4","46.7 GB","12.6 GB","1.2 GB","false","3.6 GB","2.4 GB","1"
"1d84676e678bc494","21/09/2022","20:43:59","-1","-1","0.0.0.0","0","-1","-1","-1","-1","0","0","0","0","-1","0","-127","-1","1","4G","-1","30000","15000","0 B","0 B","39","2147483647","-101 dBm","2","-101","-12","-67","-3.0","3350","7","2600 MHz","82308355","40","52592","2680.0","2560.0","VIVO","VIVO","724","11","4","46.7 GB","12.6 GB","1.2 GB","false","3.6 GB","2.4 GB","1"
"1d84676e678bc494","21/09/2022","20:44:00","-1","-1","0.0.0.0","0","-1","-1","-1","-1","0","0","0","0","-1","0","-127","-1","1","4G","-1","30000","15000","0 B","0 B","39","2147483647","-101 dBm","2","-101","-12","-67","-3.0","3350","7","2600 MHz","82308355","40","52592","2680.0","2560.0","VIVO","VIVO","724","11","4","46.7 GB","12.6 GB","1.2 GB","false","3.6 GB","2.4 GB","1"
"1d84676e678bc494","21/09/2022","20:44:01","-1","-1","0.0.0.0","0","-1","-1","-1","-1","0","0","0","0","-1","0","-127","-1","1","4G","-1","30000","15000","0 B","0 B","39","2147483647","-101 dBm","2","-101","-12","-67","-3.0","3350","7","2600 MHz","82308355","40","52592","2680.0","2560.0","VIVO","VIVO","724","11","4","46.7 GB","12.6 GB","1.2 GB","false","3.6 GB","2.4 GB","1"
"1d84676e678bc494","21/09/2022","20:44:02","-1","-1","0.0.0.0","0","-1","-1","-1","-1","0","0","0","0","-1","0","-127","-1","1","4G","-1","30000","15000","0 B","178 B","39","2147483647","-101 dBm","2","-101","-12","-67","-3.0","3350","7","2600 MHz","82308355","40","52592","2680.0","2560.0","VIVO","VIVO","724","11","4","46.7 GB","12.6 GB","1.2 GB","false","3.6 GB","2.4 GB","1"
"1d84676e678bc494","21/09/2022","20:44:03","-1","-1","0.0.0.0","0","-1","-1","-1","-1","0","0","0","0","-1","0","-127","-1","1","4G","-1","30000","15000","33 KB","15 KB","39","2147483647","-101 dBm","2","-101","-12","-67","-3.0","3350","7","2600 MHz","82308355","40","52592","2680.0","2560.0","VIVO","VIVO","724","11","4","46.7 GB","12.6 GB","1.2 GB","false","3.6 GB","2.4 GB","1"
"1d84676e678bc494","21/09/2022","20:44:04","-1","-1","0.0.0.0","0","-1","-1","-1","-1","0","0","0","0","-1","0","-127","02:00:00:00:00:00","1","4G","-1","30000","15000","117 KB","10 KB","-1","-1","-1","-1","-1","-1","-1","-3.0","-1","-1","-1","-1","-1","-1","-1","-1","VIVO","VIVO","-1","-1","4","46.7 GB","12.6 GB","1.2 GB","false","3.6 GB","2.5 GB","1"
"1d84676e678bc494","21/09/2022","20:44:05","-1","-1","0.0.0.0","0","-1","-1","-1","-1","0","0","0","0","-1","0","-127","02:00:00:00:00:00","1","4G","-1","30000","15000","8 KB","6 KB","-1","-1","-1","-1","-1","-1","-1","-3.0","-1","-1","-1","-1","-1","-1","-1","-1","VIVO","VIVO","-1","-1","4","46.7 GB","12.6 GB","1.2 GB","false","3.6 GB","2.4 GB","1"
"1d84676e678bc494","21/09/2022","20:44:06","-1","-1","0.0.0.0","0","-1","-1","-1","-1","0","0","0","0","-1","0","-127","02:00:00:00:00:00","1","4G","-1","30000","15000","24 KB","12 KB","-1","-1","-1","-1","-1","-1","-1","-3.0","-1","-1","-1","-1","-1","-1","-1","-1","VIVO","VIVO","-1","-1","4","46.7 GB","12.6 GB","1.2 GB","false","3.6 GB","2.5 GB","1"
"1d84676e678bc494","21/09/2022","20:44:07","-1","-1","0.0.0.0","0","-1","-1","-1","-1","0","0","0","0","-1","0","-127","02:00:00:00:00:00","1","4G","-1","30000","15000","159 KB","58 KB","-1","-1","-1","-1","-1","-1","-1","-3.0","-1","-1","-1","-1","-1","-1","-1","-1","VIVO","VIVO","-1","-1","4","46.7 GB","12.6 GB","1.2 GB","false","3.6 GB","2.5 GB","1"
"1d84676e678bc494","21/09/2022","20:44:08","-1","-1","0.0.0.0","0","-1","-1","-1","-1","0","0","0","0","-1","0","-127","02:00:00:00:00:00","1","4G","-1","30000","15000","450 KB","47 KB","-1","-1","-1","-1","-1","-1","-1","-3.0","-1","-1","-1","-1","-1","-1","-1","-1","VIVO","VIVO","-1","-1","4","46.7 GB","12.6 GB","1.2 GB","false","3.6 GB","2.5 GB","1"
"1d84676e678bc494","21/09/2022","20:44:09","-1","-1","0.0.0.0","0","-1","-1","-1","-1","0","0","0","0","-1","0","-127","02:00:00:00:00:00","1","4G","-1","30000","15000","313 KB","46 KB","-1","-1","-1","-1","-1","-1","-1","-3.0","-1","-1","-1","-1","-1","-1","-1","-1","VIVO","VIVO","-1","-1","4","46.7 GB","12.6 GB","1.1 GB","false","3.6 GB","2.5 GB","1"
"1d84676e678bc494","21/09/2022","20:44:10","-1","-1","0.0.0.0","0","-1","-1","-1","-1","0","0","0","0","-1","0","-127","02:00:00:00:00:00","1","4G","-1","30000","15000","546 KB","37 KB","-1","-1","-1","-1","-1","-1","-1","-3.0","-1","-1","-1","-1","-1","-1","-1","-1","VIVO","VIVO","-1","-1","4","46.7 GB","12.6 GB","1.1 GB","false","3.6 GB","2.6 GB","1"
"1d84676e678bc494","21/09/2022","20:44:11","-1","-1","0.0.0.0","0","-1","-1","-1","-1","0","0","0","0","-1","0","-127","02:00:00:00:00:00","1","4G","-1","30000","15000","692 KB","53 KB","-1","-1","-1","-1","-1","-1","-1","-3.0","-1","-1","-1","-1","-1","-1","-1","-1","VIVO","VIVO","-1","-1","4","46.7 GB","12.6 GB","1.0 GB","false","3.6 GB","2.6 GB","1"
"1d84676e678bc494","21/09/2022","20:44:12","-1","-1","0.0.0.0","0","-1","-1","-1","-1","0","0","0","0","-1","0","-127","02:00:00:00:00:00","1","4G","-1","30000","15000","157 KB","17 KB","-1","-1","-1","-1","-1","-1","-1","-3.0","-1","-1","-1","-1","-1","-1","-1","-1","VIVO","VIVO","-1","-1","4","46.7 GB","12.6 GB","1.0 GB","false","3.6 GB","2.6 GB","1"
"1d84676e678bc494","21/09/2022","20:44:13","-1","-1","0.0.0.0","0","-1","-1","-1","-1","0","0","0","0","-1","0","-127","02:00:00:00:00:00","1","4G","-1","30000","15000","15 KB","83 KB","-1","-1","-1","-1","-1","-1","-1","-3.0","-1","-1","-1","-1","-1","-1","-1","-1","VIVO","VIVO","-1","-1","4","46.7 GB","12.6 GB","1.0 GB","false","3.6 GB","2.7 GB","1"
"1d84676e678bc494","21/09/2022","20:44:14","-1","-1","0.0.0.0","0","-1","-1","-1","-1","0","0","0","0","-1","0","-127","02:00:00:00:00:00","1","4G","-1","30000","15000","22 KB","5 KB","-1","-1","-1","-1","-1","-1","-1","-3.0","-1","-1","-1","-1","-1","-1","-1","-1","VIVO","VIVO","-1","-1","4","46.7 GB","12.6 GB","1.0 GB","false","3.6 GB","2.7 GB","1"
"1d84676e678bc494","21/09/2022","20:44:15","-1","-1","0.0.0.0","0","-1","-1","-1","-1","0","0","0","0","-1","0","-127","02:00:00:00:00:00","1","4G","-1","30000","15000","308 B","1 KB","-1","-1","-1","-1","-1","-1","-1","-3.0","-1","-1","-1","-1","-1","-1","-1","-1","VIVO","VIVO","-1","-1","4","46.7 GB","12.6 GB","1.0 GB","false","3.6 GB","2.7 GB","1"
"1d84676e678bc494","21/09/2022","20:44:16","-1","-1","0.0.0.0","0","-1","-1","-1","-1","0","0","0","0","-1","0","-127","02:00:00:00:00:00","1","4G","-1","30000","15000","1 KB","25 KB","-1","-1","-1","-1","-1","-1","-1","-3.0","-1","-1","-1","-1","-1","-1","-1","-1","VIVO","VIVO","-1","-1","4","46.7 GB","12.6 GB","1.0 GB","false","3.6 GB","2.7 GB","1"
"1d84676e678bc494","21/09/2022","20:44:17","-1","-1","0.0.0.0","0","-1","-1","-1","-1","0","0","0","0","-1","0","-127","02:00:00:00:00:00","1","4G","-1","30000","15000","0 B","3 KB","-1","-1","-1","-1","-1","-1","-1","-3.0","-1","-1","-1","-1","-1","-1","-1","-1","VIVO","VIVO","-1","-1","4","46.7 GB","12.6 GB","1.0 GB","false","3.6 GB","2.7 GB","1"
"1d84676e678bc494","21/09/2022","20:44:18","-1","-1","0.0.0.0","0","-1","-1","-1","-1","0","0","0","0","-1","0","-127","02:00:00:00:00:00","1","4G","-1","30000","15000","0 B","2 KB","-1","-1","-1","-1","-1","-1","-1","-3.0","-1","-1","-1","-1","-1","-1","-1","-1","VIVO","VIVO","-1","-1","4","46.7 GB","12.6 GB","1.0 GB","false","3.6 GB","2.6 GB","1"
"1d84676e678bc494","21/09/2022","20:44:19","-1","-1","0.0.0.0","0","-1","-1","-1","-1","0","0","0","0","-1","0","-127","02:00:00:00:00:00","1","4G","-1","30000","15000","152 KB","81 KB","-1","-1","-1","-1","-1","-1","-1","-3.0","-1","-1","-1","-1","-1","-1","-1","-1","VIVO","VIVO","-1","-1","4","46.7 GB","12.6 GB","1.0 GB","false","3.6 GB","2.7 GB","1"
"1d84676e678bc494","21/09/2022","20:44:20","-1","-1","0.0.0.0","0","-1","-1","-1","-1","0","0","0","0","-1","0","-127","02:00:00:00:00:00","1","4G","-1","30000","15000","0 B","41 KB","-1","-1","-1","-1","-1","-1","-1","-3.0","-1","-1","-1","-1","-1","-1","-1","-1","VIVO","VIVO","-1","-1","4","46.7 GB","12.6 GB","1.0 GB","false","3.6 GB","2.7 GB","1"
