model,currentDateTime,latitude,longitude,mobileStatus,networkOperator,netType,dbm,rsrp [dBm],rsrq,rssi [dBm]
Redmi Note 9S,2023-08-20 17:20:57,-2.6985064,-59.7000298,1,Vivo,4G,-102,-102,-16,-63
Redmi Note 9S,2023-08-20 17:20:58,-2.6985274,-59.7000813,1,Vivo,4G,-102,-102,-16,-63
Redmi Note 9S,2023-08-20 17:20:59,-2.6985481,-59.7001251,1,Vivo,4G,-102,-102,-16,-63
Redmi Note 9S,2023-08-20 17:21:01,-2.698568,-59.7001629,1,Vivo,4G,-102,-102,-16,-63
Redmi Note 9S,2023-08-20 17:21:02,-2.6986148,-59.7002544,1,Vivo,4G,-102,-102,-16,-63
Redmi Note 9S,2023-08-20 17:21:03,-2.6986284,-59.7002903,1,Vivo,4G,-102,-102,-16,-63
Redmi Note 9S,2023-08-20 17:21:04,-2.6986417,-59.700329,1,Vivo,4G,-102,-102,-16,-63
Redmi Note 9S,2023-08-20 17:21:05,-2.6986551,-59.7003779,1,Vivo,4G,-102,-102,-16,-63
Redmi Note 9S,2023-08-20 17:21:06,-2.6986708,-59.7004324,1,Vivo,4G,-104,-104,-16,-69
Redmi Note 9S,2023-08-20 17:21:08,-2.6986876,-59.700489,1,Vivo,4G,-104,-104,-16,-69
Redmi Note 9S,2023-08-20 17:21:09,-2.6987245,-59.7006049,1,Vivo,4G,-104,-104,-16,-69
Redmi Note 9S,2023-08-20 17:21:10,-2.6987422,-59.7006657,1,Vivo,4G,-104,-104,-16,-69
Redmi Note 9S,2023-08-20 17:21:11,-2.6987576,-59.7007228,1,Vivo,4G,-104,-104,-16,-69
Redmi Note 9S,2023-08-20 17:21:12,-2.6987733,-59.7007823,1,Vivo,4G,-104,-104,-16,-69
Redmi Note 9S,2023-08-20 17:21:13,-2.6987911,-59.700848,1,Vivo,4G,-104,-104,-16,-69
Redmi Note 9S,2023-08-20 17:21:14,-2.6988093,-59.7009177,1,Vivo,4G,-104,-104,-16,-69
Redmi Note 9S,2023-08-20 17:21:16,-2.6988263,-59.7009801,1,Vivo,4G,-104,-104,-16,-69
Redmi Note 9S,2023-08-20 17:21:17,-2.6988549,-59.7011045,1,Vivo,4G,-104,-104,-16,-69
Redmi Note 9S,2023-08-20 17:21:18,-2.6988676,-59.7011655,1,Vivo,4G,-104,-104,-16,-69
Redmi Note 9S,2023-08-20 17:21:19,-2.6988793,-59.7012301,1,Vivo,4G,-104,-104,-16,-69
Redmi Note 9S,2023-08-20 17:21:20,-2.6988921,-59.7013038,1,Vivo,4G,-104,-104,-16,-69
Redmi Note 9S,2023-08-20 17:21:21,-2.6989048,-59.7013756,1,Vivo,4G,-104,-104,-16,-69
Redmi Note 9S,2023-08-20 17:21:22,-2.6989159,-59.701448,1,Vivo,4G,-104,-104,-16,-69
Redmi Note 9S,2023-08-20 17:21:24,-2.6989289,-59.7015271,1,Vivo,4G,-104,-104,-16,-69
Redmi Note 9S,2023-08-20 17:21:25,-2.6989842,-59.7017358,1,Vivo,4G,-104,-104,-16,-69
Redmi Note 9S,2023-08-20 17:21:26,-2.6990105,-59.7018417,1,Vivo,4G,-104,-104,-16,-69
Redmi Note 9S,2023-08-20 17:21:27,-2.6990327,-59.7019453,1,Vivo,4G,-104,-104,-16,-69
Redmi Note 9S,2023-08-20 17:21:28,-2.699057,-59.7020425,1,Vivo,4G,-104,-104,-16,-69
Redmi Note 9S,2023-08-20 17:21:29,-2.6990781,-59.7021432,1,Vivo,4G,-104,-104,-16,-69
Redmi Note 9S,2023-08-20 17:21:31,-2.6990942,-59.7022395,1,Vivo,4G,-104,-104,-16,-69
Redmi Note 9S,2023-08-20 17:21:32,-2.699106,-59.7023319,1,Vivo,4G,-104,-104,-16,-69
Redmi Note 9S,2023-08-20 17:21:33,-2.6991312,-59.702541,1,Vivo,4G,-104,-104,-16,-69
Redmi Note 9S,2023-08-20 17:21:34,-2.6991463,-59.7026599,1,Vivo,4G,-104,-104,-16,-69
Redmi Note 9S,2023-08-20 17:21:35,-2.6991587,-59.7027807,1,Vivo,4G,-104,-104,-16,-69
Redmi Note 9S,2023-08-20 17:21:36,-2.699169,-59.7029052,1,Vivo,4G,-104,-104,-16,-69
Redmi Note 9S,2023-08-20 17:21:38,-2.6991792,-59.7030196,1,Vivo,4G,-104,-104,-16,-69
Redmi Note 9S,2023-08-20 17:21:39,-2.6991835,-59.7031296,1,Vivo,4G,-104,-104,-16,-69
Redmi Note 9S,2023-08-20 17:21:40,-2.6991936,-59.7033332,1,Vivo,4G,-104,-104,-16,-69
Redmi Note 9S,2023-08-20 17:21:41,-2.6991959,-59.7034316,1,Vivo,4G,-104,-104,-16,-69
Redmi Note 9S,2023-08-20 17:21:42,-2.6991986,-59.7035285,1,Vivo,4G,-104,-104,-16,-69
Redmi Note 9S,2023-08-20 17:21:43,-2.6992018,-59.7036167,1,Vivo,4G,-104,-104,-16,-69
Redmi Note 9S,2023-08-20 17:21:44,-2.6991999,-59.7037018,1,Vivo,4G,-104,-104,-16,-69
Redmi Note 9S,2023-08-20 17:21:46,-2.6991932,-59.7037835,1,Vivo,4G,-104,-104,-16,-69
Redmi Note 9S,2023-08-20 17:21:47,-2.6991882,-59.7039571,1,Vivo,4G,-104,-104,-16,-69
Redmi Note 9S,2023-08-20 17:21:48,-2.6991854,-59.7040525,1,Vivo,4G,-104,-104,-16,-69
Redmi Note 9S,2023-08-20 17:21:49,-2.699185,-59.7041504,1,Vivo,4G,-104,-104,-16,-69
Redmi Note 9S,2023-08-20 17:21:50,-2.6991858,-59.7042543,1,Vivo,4G,-104,-104,-16,-69
Redmi Note 9S,2023-08-20 17:21:51,-2.6991891,-59.7043638,1,Vivo,4G,-104,-104,-16,-69
Redmi Note 9S,2023-08-20 17:21:53,-2.6991944,-59.7044752,1,Vivo,4G,-104,-104,-16,-69
Redmi Note 9S,2023-08-20 17:21:54,-2.6992307,-59.7046723,1,Vivo,4G,-104,-104,-16,-69
Redmi Note 9S,2023-08-20 17:21:55,-2.6992357,-59.704784,1,Vivo,4G,-104,-104,-16,-69
Redmi Note 9S,2023-08-20 17:21:56,-2.6992328,-59.7049059,1,Vivo,4G,-104,-104,-16,-69
Redmi Note 9S,2023-08-20 17:21:57,-2.6992278,-59.7050268,1,Vivo,4G,-104,-104,-16,-69
Redmi Note 9S,2023-08-20 17:21:58,-2.6992278,-59.7050268,1,Vivo,4G,-104,-104,-16,-69
Redmi Note 9S,2023-08-20 17:21:59,-2.6992189,-59.7052704,1,Vivo,4G,-104,-104,-16,-69
Redmi Note 9S,2023-08-20 17:22:01,-2.6992137,-59.7053958,1,Vivo,4G,-104,-104,-16,-69
Redmi Note 9S,2023-08-20 17:22:02,-2.6992075,-59.7055272,1,Vivo,4G,-104,-104,-16,-69
Redmi Note 9S,2023-08-20 17:22:03,-2.6992193,-59.7057966,1,Vivo,4G,-104,-104,-16,-69
Redmi Note 9S,2023-08-20 17:22:04,-2.6992328,-59.7059303,1,Vivo,4G,-102,-102,-13,-69
Redmi Note 9S,2023-08-20 17:22:05,-2.699254,-59.7060665,1,Vivo,4G,-102,-102,-13,-69
Redmi Note 9S,2023-08-20 17:22:06,-2.6992827,-59.7061986,1,Vivo,4G,-102,-102,-13,-69
Redmi Note 9S,2023-08-20 17:22:07,-2.69931,-59.7063318,1,Vivo,4G,-101,-101,-17,-65
Redmi Note 9S,2023-08-20 17:22:09,-2.6993317,-59.7064618,1,Vivo,4G,-101,-101,-17,-65
Redmi Note 9S,2023-08-20 17:22:10,-2.6993652,-59.7065775,1,Vivo,4G,-101,-101,-17,-65
Redmi Note 9S,2023-08-20 17:22:11,-2.6994403,-59.7067942,1,Vivo,4G,-99,-99,-14,-59
Redmi Note 9S,2023-08-20 17:22:12,-2.6994734,-59.7068988,1,Vivo,4G,-99,-99,-14,-59
Redmi Note 9S,2023-08-20 17:22:13,-2.6994996,-59.7069998,1,Vivo,4G,-99,-99,-14,-59
Redmi Note 9S,2023-08-20 17:22:14,-2.6995245,-59.7070996,1,Vivo,4G,-99,-99,-14,-59
Redmi Note 9S,2023-08-20 17:22:15,-2.6995297,-59.7071977,1,Vivo,4G,-99,-99,-14,-59
Redmi Note 9S,2023-08-20 17:22:16,-2.6995383,-59.7072924,1,Vivo,4G,-99,-99,-14,-59
Redmi Note 9S,2023-08-20 17:22:18,-2.6995509,-59.7073797,1,Vivo,4G,-99,-99,-14,-59
Redmi Note 9S,2023-08-20 17:22:19,-2.6995761,-59.7074605,1,Vivo,4G,-99,-99,-14,-59
Redmi Note 9S,2023-08-20 17:22:20,-2.6996699,-59.7075791,1,Vivo,4G,-99,-99,-14,-59
Redmi Note 9S,2023-08-20 17:22:21,-2.699721,-59.7076354,1,Vivo,4G,-99,-99,-14,-59
Redmi Note 9S,2023-08-20 17:22:22,-2.699765,-59.7077158,1,Vivo,4G,-102,-102,-13,-67
Redmi Note 9S,2023-08-20 17:22:23,-2.6998016,-59.7078085,1,Vivo,4G,-102,-102,-13,-67
Redmi Note 9S,2023-08-20 17:22:24,-2.6998373,-59.707912,1,Vivo,4G,-102,-102,-13,-67
Redmi Note 9S,2023-08-20 17:22:25,-2.6998742,-59.7080177,1,Vivo,4G,-102,-102,-13,-67
Redmi Note 9S,2023-08-20 17:22:27,-2.6999088,-59.708124,1,Vivo,4G,-102,-102,-13,-67
Redmi Note 9S,2023-08-20 17:22:28,-2.6999864,-59.7083314,1,Vivo,4G,-102,-102,-13,-67
Redmi Note 9S,2023-08-20 17:22:29,-2.7000255,-59.7084397,1,Vivo,4G,-102,-102,-13,-67
Redmi Note 9S,2023-08-20 17:22:30,-2.7000663,-59.7085464,1,Vivo,4G,-102,-102,-13,-67
Redmi Note 9S,2023-08-20 17:22:31,-2.7001066,-59.708653,1,Vivo,4G,-102,-102,-13,-67
Redmi Note 9S,2023-08-20 17:22:32,-2.7001461,-59.7087623,1,Vivo,4G,-102,-102,-13,-67
Redmi Note 9S,2023-08-20 17:22:33,-2.700193,-59.7088697,1,Vivo,4G,-102,-102,-13,-67
Redmi Note 9S,2023-08-20 17:22:34,-2.7002379,-59.7089824,1,Vivo,4G,-102,-102,-13,-67
Redmi Note 9S,2023-08-20 17:22:36,-2.7002867,-59.7090921,1,Vivo,4G,-102,-102,-13,-67
Redmi Note 9S,2023-08-20 17:22:37,-2.7003332,-59.7092082,1,Vivo,4G,-102,-102,-13,-67
Redmi Note 9S,2023-08-20 17:22:38,-2.7004352,-59.7094535,1,Vivo,4G,-102,-102,-13,-67
Redmi Note 9S,2023-08-20 17:22:39,-2.7004879,-59.7095827,1,Vivo,4G,-102,-102,-13,-67
Redmi Note 9S,2023-08-20 17:22:40,-2.7005414,-59.7097138,1,Vivo,4G,-102,-102,-13,-67
Redmi Note 9S,2023-08-20 17:22:41,-2.7006129,-59.7098312,1,Vivo,4G,-102,-102,-13,-67
Redmi Note 9S,2023-08-20 17:22:42,-2.7006696,-59.70996,1,Vivo,4G,-102,-102,-13,-67
Redmi Note 9S,2023-08-20 17:22:43,-2.700723,-59.7100882,1,Vivo,4G,-102,-102,-13,-67
Redmi Note 9S,2023-08-20 17:22:44,-2.7007717,-59.710222,1,Vivo,4G,-102,-102,-13,-67
Redmi Note 9S,2023-08-20 17:22:46,-2.700807,-59.7103618,1,Vivo,4G,-102,-102,-13,-67
Redmi Note 9S,2023-08-20 17:22:47,-2.700845,-59.7104988,1,Vivo,4G,-102,-102,-13,-67
Redmi Note 9S,2023-08-20 17:22:48,-2.7009412,-59.710769,1,Vivo,4G,-102,-102,-13,-67
Redmi Note 9S,2023-08-20 17:22:49,-2.7009848,-59.7109039,1,Vivo,4G,-102,-102,-13,-67
Redmi Note 9S,2023-08-20 17:22:50,-2.701024,-59.7110385,1,Vivo,4G,-102,-102,-13,-67
Redmi Note 9S,2023-08-20 17:22:51,-2.7010643,-59.71117,1,Vivo,4G,-102,-102,-13,-67
Redmi Note 9S,2023-08-20 17:22:52,-2.7011033,-59.7112989,1,Vivo,4G,-102,-102,-13,-67
Redmi Note 9S,2023-08-20 17:22:53,-2.7011504,-59.7114243,1,Vivo,4G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:22:54,-2.7012068,-59.7115459,1,Vivo,4G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:22:55,-2.7012622,-59.7116672,1,Vivo,4G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:22:57,-2.7013167,-59.7117908,1,Vivo,4G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:22:58,-2.7013705,-59.7119178,1,Vivo,4G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:22:59,-2.7014723,-59.712172,1,Vivo,4G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:23:00,-2.701517,-59.7122954,1,Vivo,4G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:23:01,-2.701564,-59.7124217,1,Vivo,4G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:23:02,-2.7016018,-59.7125558,1,Vivo,4G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:23:03,-2.7016325,-59.7126965,1,Vivo,4G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:23:05,-2.701656,-59.7128365,1,Vivo,4G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:23:06,-2.7016772,-59.7129746,1,Vivo,4G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:23:07,-2.7017133,-59.7132514,1,Vivo,4G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:23:08,-2.7017295,-59.7133803,1,Vivo,4G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:23:09,-2.7017363,-59.7135063,1,Vivo,4G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:23:10,-2.701745,-59.7136297,1,Vivo,4G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:23:11,-2.7017507,-59.7137521,1,Vivo,4G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:23:13,-2.7017539,-59.7138751,1,Vivo,4G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:23:14,-2.7017523,-59.7141224,1,Vivo,4G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:23:15,-2.7017439,-59.714246,1,Vivo,4G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:23:16,-2.7017302,-59.7143672,1,Vivo,4G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:23:17,-2.7017183,-59.7144918,1,Vivo,4G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:23:18,-2.7017033,-59.7146167,1,Vivo,4G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:23:19,-2.7016862,-59.7147428,1,Vivo,4G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:23:21,-2.7016681,-59.7148696,1,Vivo,4G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:23:22,-2.7016302,-59.7151197,1,Vivo,4G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:23:23,-2.7016083,-59.7152442,1,Vivo,4G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:23:24,-2.7015814,-59.7153679,1,Vivo,4G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:23:25,-2.7015551,-59.7154915,1,Vivo,4G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:23:26,-2.7015332,-59.7156093,1,Vivo,4G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:23:27,-2.7015114,-59.7157324,1,Vivo,4G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:23:29,-2.7014955,-59.715853,1,Vivo,4G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:23:30,-2.7014636,-59.7160871,1,Vivo,4G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:23:31,-2.7014489,-59.7161989,1,Vivo,4G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:23:32,-2.7014353,-59.7163118,1,Vivo,4G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:23:33,-2.7014182,-59.7164227,1,Vivo,4G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:23:34,-2.701405,-59.716529,1,Vivo,4G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:23:36,-2.7013942,-59.716635,1,Vivo,4G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:23:37,-2.7013831,-59.7168588,1,Vivo,4G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:23:38,-2.7013783,-59.7169744,1,Vivo,4G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:23:39,-2.701373,-59.7170912,1,Vivo,4G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:23:40,-2.7013663,-59.7172077,1,Vivo,4G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:23:41,-2.7013693,-59.7173339,1,Vivo,4G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:23:43,-2.7013742,-59.7174517,1,Vivo,4G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:23:44,-2.7014212,-59.7177082,1,Vivo,4G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:23:45,-2.7014661,-59.7178433,1,Vivo,4G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:23:46,-2.7015199,-59.7179726,1,Vivo,4G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:23:47,-2.7015784,-59.718099,1,Vivo,4G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:23:48,-2.7016392,-59.7182209,1,Vivo,4G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:23:49,-2.7017132,-59.7183358,1,Vivo,4G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:23:51,-2.7018006,-59.7184446,1,Vivo,4G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:23:52,-2.7019981,-59.7186452,1,Vivo,4G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:23:53,-2.7021096,-59.7187315,1,Vivo,4G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:23:54,-2.7022226,-59.7188096,1,Vivo,4G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:23:55,-2.7023428,-59.718874,1,Vivo,4G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:23:56,-2.7024739,-59.7189233,1,Vivo,4G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:23:58,-2.7026051,-59.718963,1,Vivo,4G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:23:59,-2.7027409,-59.7189945,1,Vivo,4G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:24:00,-2.7030166,-59.7190516,1,Vivo,4G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:24:01,-2.7031582,-59.719083,1,Vivo,4G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:24:02,-2.7033033,-59.7191139,1,Vivo,4G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:24:03,-2.7034522,-59.7191411,1,Vivo,4G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:24:04,-2.7035992,-59.719167,1,Vivo,4G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:24:06,-2.7037484,-59.7191972,1,Vivo,4G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:24:07,-2.7039006,-59.7192272,1,Vivo,4G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:24:08,-2.7042059,-59.7192847,1,Vivo,4G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:24:09,-2.7043613,-59.7193159,1,Vivo,4G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:24:10,-2.7045184,-59.7193474,1,Vivo,4G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:24:11,-2.7046799,-59.7193804,1,Vivo,4G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:24:12,-2.70484,-59.7194133,1,Vivo,4G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:24:14,-2.7049927,-59.7194477,1,Vivo,4G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:24:15,-2.7052921,-59.7195362,1,Vivo,4G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:24:16,-2.7054428,-59.7195965,1,Vivo,4G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:24:17,-2.7055903,-59.7196695,1,Vivo,4G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:24:18,-2.7057284,-59.7197603,1,Vivo,4G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:24:19,-2.7058517,-59.7198615,1,Vivo,4G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:24:21,-2.7059655,-59.7199686,1,Vivo,4G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:24:22,-2.7061641,-59.7202012,1,Vivo,4G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:24:23,-2.7062523,-59.7203323,1,Vivo,4G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:24:24,-2.7063259,-59.7204718,1,Vivo,4G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:24:25,-2.7063876,-59.7206165,1,Vivo,4G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:24:26,-2.7064304,-59.7207679,1,Vivo,4G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:24:27,-2.7064571,-59.7209224,1,Vivo,4G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:24:29,-2.7064679,-59.7210808,1,Vivo,4G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:24:30,-2.7064448,-59.7214012,1,Vivo,4G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:24:31,-2.7064143,-59.7215633,1,Vivo,4G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:24:32,-2.7063649,-59.7217187,1,Vivo,4G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:24:33,-2.7063067,-59.7218669,1,Vivo,4G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:24:34,-2.7062423,-59.7220113,1,Vivo,4G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:24:36,-2.7061765,-59.7221599,1,Vivo,4G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:24:37,-2.7060358,-59.722468,1,Vivo,4G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:24:38,-2.7059632,-59.7226253,1,Vivo,4G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:24:39,-2.7058892,-59.722784,1,Vivo,4G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:24:40,-2.7058118,-59.7229413,1,Vivo,4G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:24:41,-2.705733,-59.7230992,1,Vivo,4G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:24:43,-2.7056564,-59.7232488,1,Vivo,4G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:24:44,-2.7055759,-59.7233979,1,Vivo,4G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:24:45,-2.7054257,-59.7236934,1,Vivo,4G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:24:46,-2.7053613,-59.7238458,1,Vivo,4G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:24:47,-2.7052989,-59.7239979,1,Vivo,4G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:24:48,-2.705245,-59.7241487,1,Vivo,4G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:24:49,-2.7051918,-59.7242959,1,Vivo,4G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:24:51,-2.705144,-59.724442,1,Vivo,4G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:24:52,-2.7050923,-59.7247403,1,Vivo,4G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:24:53,-2.705092,-59.7248931,1,Vivo,4G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:24:54,-2.7051021,-59.7250466,1,Vivo,4G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:24:55,-2.7051244,-59.7251976,1,Vivo,4G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:24:56,-2.7051641,-59.7253438,1,Vivo,4G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:24:58,-2.7052139,-59.7254805,1,Vivo,4G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:24:59,-2.7052737,-59.7256095,1,Vivo,4G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:25:00,-2.7054331,-59.7258438,1,Vivo,4G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:25:01,-2.7055257,-59.7259543,1,Vivo,4G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:25:02,-2.7056271,-59.7260611,1,Vivo,4G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:25:03,-2.7057373,-59.7261614,1,Vivo,4G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:25:04,-2.705857,-59.7262496,1,Vivo,4G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:25:06,-2.7059828,-59.7263283,1,Vivo,4G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:25:07,-2.7062542,-59.7264659,1,Vivo,4G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:25:08,-2.706397,-59.7265262,1,Vivo,4G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:25:09,-2.7065387,-59.7265769,1,Vivo,4G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:25:10,-2.7066817,-59.7266262,1,Vivo,4G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:25:11,-2.7068256,-59.7266803,1,Vivo,4G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:25:13,-2.7069715,-59.7267314,1,Vivo,4G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:25:14,-2.7072519,-59.7268306,1,Vivo,3G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:25:15,-2.7073908,-59.7268744,1,Vivo,3G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:25:16,-2.7075325,-59.7269201,1,Vivo,3G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:25:17,-2.7076748,-59.7269683,1,Vivo,3G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:25:18,-2.7078175,-59.727014,1,Vivo,3G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:25:20,-2.7079606,-59.727057,1,Vivo,3G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:25:21,-2.7082415,-59.7271408,1,Vivo,3G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:25:22,-2.7083797,-59.7271846,1,Vivo,3G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:25:23,-2.7085181,-59.7272346,1,Vivo,3G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:25:24,-2.7086573,-59.7272894,1,Vivo,3G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:25:26,-2.7087971,-59.7273384,1,Vivo,3G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:25:27,-2.7089308,-59.7273898,1,Vivo,3G,-100,-100,-14,-65
Redmi Note 9S,2023-08-20 17:25:28,-2.7091794,-59.7274939,1,Vivo,3G,-100,-100,-14,-65
