"deviceId","date","time","locationStatus","latitude","longitude","mobileStatus","netType","roaming","downstreamBandwidth","upstreamBandwidth","rx","tx","asuLevel","cqi","dbm","level","rsrp","rsrq","rssi","rssnr","earfcn","band","frequency","ci","pci","tag","downlink","uplink","networkOperator","chipOperator","mcc","mnc","bluetoothStatus"
"2c6c0aff073fbdf8","03/12/2022","14:43:43","1","-3.135113616666666","-58.437531099999994","1","3G","-1","13000","3400","0 B","0 B","0","-1","-120","0","-1","-1","-1","-3.0","10812","1","2100 MHz","-1","-1","-1","2162.4","1972.4","VIVO","Vivo","724","11","0"
"2c6c0aff073fbdf8","03/12/2022","14:43:44","1","-3.135113616666666","-58.437531099999994","1","3G","-1","13000","3400","0 B","0 B","0","-1","-120","0","-1","-1","-1","-3.0","10812","1","2100 MHz","-1","-1","-1","2162.4","1972.4","VIVO","Vivo","724","11","0"
"2c6c0aff073fbdf8","03/12/2022","14:43:45","1","-3.135113616666666","-58.437531099999994","1","3G","-1","13000","3400","0 B","0 B","0","-1","-120","0","-1","-1","-1","-3.0","10812","1","2100 MHz","-1","-1","-1","2162.4","1972.4","VIVO","Vivo","724","11","0"
"2c6c0aff073fbdf8","03/12/2022","14:43:46","1","-3.135113616666666","-58.437531099999994","1","3G","-1","13000","3400","0 B","0 B","0","-1","-120","0","-1","-1","-1","-3.0","10812","1","2100 MHz","-1","-1","-1","2162.4","1972.4","VIVO","Vivo","724","11","0"
"2c6c0aff073fbdf8","03/12/2022","14:43:47","1","-3.135113616666666","-58.437531099999994","1","3G","-1","13000","3400","0 B","1 KB","0","-1","-120","0","-1","-1","-1","-3.0","10812","1","2100 MHz","-1","-1","-1","2162.4","1972.4","VIVO","Vivo","724","11","0"
"2c6c0aff073fbdf8","03/12/2022","14:43:48","1","-3.135113616666666","-58.437531099999994","1","3G","-1","13000","3400","1 KB","2 KB","0","-1","-120","0","-1","-1","-1","-3.0","10812","1","2100 MHz","-1","-1","-1","2162.4","1972.4","VIVO","Vivo","724","11","0"
"2c6c0aff073fbdf8","03/12/2022","14:43:49","1","-3.135113616666666","-58.437531099999994","1","3G","-1","13000","3400","0 B","0 B","0","-1","-120","0","-1","-1","-1","-3.0","10812","1","2100 MHz","-1","-1","-1","2162.4","1972.4","VIVO","Vivo","724","11","0"
"2c6c0aff073fbdf8","03/12/2022","14:43:50","1","-3.135113616666666","-58.437531099999994","1","3G","-1","13000","3400","264 B","344 B","0","-1","-120","0","-1","-1","-1","-3.0","10812","1","2100 MHz","-1","-1","-1","2162.4","1972.4","VIVO","Vivo","724","11","0"
"2c6c0aff073fbdf8","03/12/2022","14:43:51","1","-3.135113616666666","-58.437531099999994","1","3G","-1","13000","3400","140 B","71 B","0","-1","-120","0","-1","-1","-1","-3.0","10812","1","2100 MHz","-1","-1","-1","2162.4","1972.4","VIVO","Vivo","724","11","0"
"2c6c0aff073fbdf8","03/12/2022","14:43:52","1","-3.135113616666666","-58.437531099999994","1","3G","-1","13000","3400","68 B","71 B","0","-1","-120","0","-1","-1","-1","-3.0","10812","1","2100 MHz","-1","-1","-1","2162.4","1972.4","VIVO","Vivo","724","11","0"
"2c6c0aff073fbdf8","03/12/2022","14:43:53","1","-3.135113616666666","-58.437531099999994","1","3G","-1","13000","3400","0 B","0 B","0","-1","-120","0","-1","-1","-1","-3.0","10812","1","2100 MHz","-1","-1","-1","2162.4","1972.4","VIVO","Vivo","724","11","0"
"2c6c0aff073fbdf8","03/12/2022","14:43:54","1","-3.135113616666666","-58.437531099999994","1","3G","-1","13000","3400","0 B","0 B","0","-1","-120","0","-1","-1","-1","-3.0","10812","1","2100 MHz","-1","-1","-1","2162.4","1972.4","VIVO","Vivo","724","11","0"
"2c6c0aff073fbdf8","03/12/2022","14:43:55","1","-3.135113616666666","-58.437531099999994","1","3G","-1","13000","3400","0 B","0 B","0","-1","-120","0","-1","-1","-1","-3.0","10812","1","2100 MHz","-1","-1","-1","2162.4","1972.4","VIVO","Vivo","724","11","0"
"2c6c0aff073fbdf8","03/12/2022","14:43:56","1","-3.135113616666666","-58.437531099999994","1","3G","-1","13000","3400","0 B","0 B","0","-1","-120","0","-1","-1","-1","-3.0","10812","1","2100 MHz","-1","-1","-1","2162.4","1972.4","VIVO","Vivo","724","11","0"
"2c6c0aff073fbdf8","03/12/2022","14:43:57","1","-3.135113616666666","-58.437531099999994","1","3G","-1","13000","3400","0 B","111 B","0","-1","-120","0","-1","-1","-1","-3.0","10812","1","2100 MHz","-1","-1","-1","2162.4","1972.4","VIVO","Vivo","724","11","0"
"2c6c0aff073fbdf8","03/12/2022","14:43:58","1","-3.135113616666666","-58.437531099999994","1","3G","-1","13000","3400","0 B","111 B","0","-1","-120","0","-1","-1","-1","-3.0","10812","1","2100 MHz","-1","-1","-1","2162.4","1972.4","VIVO","Vivo","724","11","0"
"2c6c0aff073fbdf8","03/12/2022","14:43:59","1","-3.135113616666666","-58.437531099999994","1","3G","-1","13000","3400","438 B","156 B","0","-1","-120","0","-1","-1","-1","-3.0","10812","1","2100 MHz","-1","-1","-1","2162.4","1972.4","VIVO","Vivo","724","11","0"
"2c6c0aff073fbdf8","03/12/2022","14:44:00","1","-3.135113616666666","-58.437531099999994","1","3G","-1","13000","3400","0 B","0 B","0","-1","-120","0","-1","-1","-1","-3.0","10812","1","2100 MHz","-1","-1","-1","2162.4","1972.4","VIVO","Vivo","724","11","0"
"2c6c0aff073fbdf8","03/12/2022","14:44:01","1","-3.135113616666666","-58.437531099999994","1","3G","-1","13000","3400","0 B","0 B","0","-1","-120","0","-1","-1","-1","-3.0","10812","1","2100 MHz","-1","-1","-1","2162.4","1972.4","VIVO","Vivo","724","11","0"
"2c6c0aff073fbdf8","03/12/2022","14:44:02","1","-3.135113616666666","-58.437531099999994","1","3G","-1","13000","3400","0 B","0 B","0","-1","-120","0","-1","-1","-1","-3.0","10812","1","2100 MHz","-1","-1","-1","2162.4","1972.4","VIVO","Vivo","724","11","0"
"2c6c0aff073fbdf8","03/12/2022","14:44:03","1","-3.135113616666666","-58.437531099999994","1","3G","-1","13000","3400","96 B","78 B","0","-1","-120","0","-1","-1","-1","-3.0","10812","1","2100 MHz","-1","-1","-1","2162.4","1972.4","VIVO","Vivo","724","11","0"
"2c6c0aff073fbdf8","03/12/2022","14:44:04","1","-3.135113616666666","-58.437531099999994","1","3G","-1","13000","3400","0 B","0 B","0","-1","-120","0","-1","-1","-1","-3.0","10812","1","2100 MHz","-1","-1","-1","2162.4","1972.4","VIVO","Vivo","724","11","0"
"2c6c0aff073fbdf8","03/12/2022","14:44:05","1","-3.135113616666666","-58.437531099999994","1","3G","-1","13000","3400","0 B","0 B","0","-1","-120","0","-1","-1","-1","-3.0","10812","1","2100 MHz","-1","-1","-1","2162.4","1972.4","VIVO","Vivo","724","11","0"
"2c6c0aff073fbdf8","03/12/2022","14:44:06","1","-3.135113616666666","-58.437531099999994","1","3G","-1","13000","3400","0 B","0 B","0","-1","-120","0","-1","-1","-1","-3.0","10812","1","2100 MHz","-1","-1","-1","2162.4","1972.4","VIVO","Vivo","724","11","0"
"2c6c0aff073fbdf8","03/12/2022","14:44:07","1","-3.135113616666666","-58.437531099999994","1","3G","-1","13000","3400","0 B","0 B","0","-1","-120","0","-1","-1","-1","-3.0","10812","1","2100 MHz","-1","-1","-1","2162.4","1972.4","VIVO","Vivo","724","11","0"
"2c6c0aff073fbdf8","03/12/2022","14:44:08","1","-3.135113616666666","-58.437531099999994","1","3G","-1","13000","3400","0 B","0 B","0","-1","-120","0","-1","-1","-1","-3.0","10812","1","2100 MHz","-1","-1","-1","2162.4","1972.4","VIVO","Vivo","724","11","0"
