device_id,date,time,wifi_status,ssid,ip,signal_level,network_id,wifi_downstream_bandwidth,wifi_upstream_bandwidth,speed,tx_link_speed,rx_link_speed,max_tx_link_speed,max_rx_link_speed,frequency,standard,rssi,wap,mobile_status,mobile_mod,mobile_signal,mobile_roaming,mobile_downstream_bandwidth,mobile_upstream_bandwidth,mobile_rx,mobile_tx,network_operator,chip_operator,chip_mcc,chip_mnc,mobile_bandwidth,mobile_earfcn,mobileNetworkOperator,mobile_ci,mobile_pci,mobile_tac,bluetooth_status,name_bluetooth
3129cf83cba1f811,16/05/2022,15:01:02,1,"""TP-LINK_EBE6""",192.168.1.104,4,7,32216,27855,72,72,72,150,150,2417,4,-46,50:c7:bf:f7:eb:e6,-1,-1,-1,-1,-1,-1,0,0,VIVO,VIVO,724,11,2147483647,9510,72411,82402869,16,52292,0,moto g(10)
3129cf83cba1f811,16/05/2022,15:01:03,1,"""TP-LINK_EBE6""",192.168.1.104,4,7,32216,27855,72,72,72,150,150,2417,4,-49,50:c7:bf:f7:eb:e6,-1,-1,-1,-1,-1,-1,0,0,VIVO,VIVO,724,11,2147483647,9510,72411,82402869,16,52292,0,moto g(10)
3129cf83cba1f811,16/05/2022,15:01:04,1,"""TP-LINK_EBE6""",192.168.1.104,4,7,32216,27855,72,72,72,150,150,2417,4,-49,50:c7:bf:f7:eb:e6,-1,-1,-1,-1,-1,-1,0,0,VIVO,VIVO,724,11,2147483647,9510,72411,82402869,16,52292,0,moto g(10)
3129cf83cba1f811,16/05/2022,15:01:05,1,"""TP-LINK_EBE6""",192.168.1.104,4,7,32216,27855,72,72,72,150,150,2417,4,-49,50:c7:bf:f7:eb:e6,-1,-1,-1,-1,-1,-1,0,0,VIVO,VIVO,724,11,2147483647,9510,72411,82402869,16,52292,0,moto g(10)
3129cf83cba1f811,16/05/2022,15:01:06,1,"""TP-LINK_EBE6""",192.168.1.104,4,7,32216,27855,72,72,72,150,150,2417,4,-49,50:c7:bf:f7:eb:e6,-1,-1,-1,-1,-1,-1,0,0,VIVO,VIVO,724,11,2147483647,9510,72411,82402869,16,52292,0,moto g(10)
3129cf83cba1f811,16/05/2022,15:01:07,1,"""TP-LINK_EBE6""",192.168.1.104,4,7,32216,27855,72,72,72,150,150,2417,4,-49,50:c7:bf:f7:eb:e6,-1,-1,-1,-1,-1,-1,0,0,VIVO,VIVO,724,11,2147483647,9510,72411,82402869,16,52292,0,moto g(10)
3129cf83cba1f811,16/05/2022,15:01:08,1,"""TP-LINK_EBE6""",192.168.1.104,4,7,32216,27855,72,72,72,150,150,2417,4,-49,50:c7:bf:f7:eb:e6,-1,-1,-1,-1,-1,-1,0,0,VIVO,VIVO,724,11,2147483647,9510,72411,82402869,16,52292,0,moto g(10)
3129cf83cba1f811,16/05/2022,15:01:09,1,"""TP-LINK_EBE6""",192.168.1.104,4,7,32216,27855,72,72,72,150,150,2417,4,-48,50:c7:bf:f7:eb:e6,-1,-1,-1,-1,-1,-1,0,0,VIVO,VIVO,724,11,2147483647,9510,72411,82402869,16,52292,0,moto g(10)
3129cf83cba1f811,16/05/2022,15:01:10,1,"""TP-LINK_EBE6""",192.168.1.104,4,7,32216,27855,72,72,72,150,150,2417,4,-48,50:c7:bf:f7:eb:e6,-1,-1,-1,-1,-1,-1,0,0,VIVO,VIVO,724,11,2147483647,9510,72411,82402869,16,52292,0,moto g(10)
3129cf83cba1f811,16/05/2022,15:01:11,1,"""TP-LINK_EBE6""",192.168.1.104,4,7,32216,27855,72,72,72,150,150,2417,4,-48,50:c7:bf:f7:eb:e6,-1,-1,-1,-1,-1,-1,0,0,VIVO,VIVO,724,11,2147483647,9510,72411,82402869,16,52292,0,moto g(10)
3129cf83cba1f811,16/05/2022,15:01:12,1,"""TP-LINK_EBE6""",192.168.1.104,4,7,32216,27855,72,72,72,150,150,2417,4,-47,50:c7:bf:f7:eb:e6,-1,-1,-1,-1,-1,-1,0,0,VIVO,VIVO,724,11,2147483647,9510,72411,82402869,16,52292,0,moto g(10)
3129cf83cba1f811,16/05/2022,15:01:13,1,"""TP-LINK_EBE6""",192.168.1.104,4,7,32216,27855,72,72,72,150,150,2417,4,-47,50:c7:bf:f7:eb:e6,-1,-1,-1,-1,-1,-1,0,0,VIVO,VIVO,724,11,2147483647,9510,72411,82402869,16,52292,0,moto g(10)
3129cf83cba1f811,16/05/2022,15:01:14,1,"""TP-LINK_EBE6""",192.168.1.104,4,7,32216,27855,72,72,72,150,150,2417,4,-47,50:c7:bf:f7:eb:e6,-1,-1,-1,-1,-1,-1,0,0,VIVO,VIVO,724,11,2147483647,9510,72411,82402869,16,52292,0,moto g(10)
3129cf83cba1f811,16/05/2022,15:01:15,1,"""TP-LINK_EBE6""",192.168.1.104,4,7,32216,27855,72,72,72,150,150,2417,4,-46,50:c7:bf:f7:eb:e6,-1,-1,-1,-1,-1,-1,0,0,VIVO,VIVO,724,11,2147483647,9510,72411,82402869,16,52292,0,moto g(10)
3129cf83cba1f811,16/05/2022,15:01:16,1,"""TP-LINK_EBE6""",192.168.1.104,4,7,32216,27855,72,72,72,150,150,2417,4,-46,50:c7:bf:f7:eb:e6,-1,-1,-1,-1,-1,-1,0,0,VIVO,VIVO,724,11,2147483647,9510,72411,82402869,16,52292,0,moto g(10)
3129cf83cba1f811,16/05/2022,15:01:17,1,"""TP-LINK_EBE6""",192.168.1.104,4,7,32216,27855,72,72,72,150,150,2417,4,-46,50:c7:bf:f7:eb:e6,-1,-1,-1,-1,-1,-1,0,0,VIVO,VIVO,724,11,2147483647,9510,72411,82402869,16,52292,0,moto g(10)
3129cf83cba1f811,16/05/2022,15:01:18,1,"""TP-LINK_EBE6""",192.168.1.104,4,7,32216,27855,72,72,72,150,150,2417,4,-45,50:c7:bf:f7:eb:e6,-1,-1,-1,-1,-1,-1,0,0,VIVO,VIVO,724,11,2147483647,9510,72411,82402869,16,52292,0,moto g(10)
3129cf83cba1f811,16/05/2022,15:01:19,1,"""TP-LINK_EBE6""",192.168.1.104,4,7,32216,27855,72,72,72,150,150,2417,4,-45,50:c7:bf:f7:eb:e6,-1,-1,-1,-1,-1,-1,0,0,VIVO,VIVO,724,11,2147483647,9510,72411,82402869,16,52292,0,moto g(10)
3129cf83cba1f811,16/05/2022,15:01:20,1,"""TP-LINK_EBE6""",192.168.1.104,4,7,32216,27855,72,72,72,150,150,2417,4,-45,50:c7:bf:f7:eb:e6,-1,-1,-1,-1,-1,-1,0,0,VIVO,VIVO,724,11,2147483647,9510,72411,82402869,16,52292,0,moto g(10)
3129cf83cba1f811,16/05/2022,15:01:21,1,"""TP-LINK_EBE6""",192.168.1.104,4,7,32216,27855,72,72,72,150,150,2417,4,-44,50:c7:bf:f7:eb:e6,-1,-1,-1,-1,-1,-1,0,0,VIVO,VIVO,724,11,2147483647,9510,72411,82402869,16,52292,0,moto g(10)
3129cf83cba1f811,16/05/2022,15:01:22,1,"""TP-LINK_EBE6""",192.168.1.104,4,7,32216,27855,72,72,72,150,150,2417,4,-44,50:c7:bf:f7:eb:e6,-1,-1,-1,-1,-1,-1,0,0,VIVO,VIVO,724,11,2147483647,9510,72411,82402869,16,52292,0,moto g(10)
3129cf83cba1f811,16/05/2022,15:01:23,1,"""TP-LINK_EBE6""",192.168.1.104,4,7,32216,27855,72,72,72,150,150,2417,4,-44,50:c7:bf:f7:eb:e6,-1,-1,-1,-1,-1,-1,0,0,VIVO,VIVO,724,11,2147483647,9510,72411,82402869,16,52292,0,moto g(10)
3129cf83cba1f811,16/05/2022,15:01:24,1,"""TP-LINK_EBE6""",192.168.1.104,4,7,32216,27855,72,72,72,150,150,2417,4,-46,50:c7:bf:f7:eb:e6,-1,-1,-1,-1,-1,-1,0,0,VIVO,VIVO,724,11,2147483647,9510,72411,82402869,16,52292,0,moto g(10)
3129cf83cba1f811,16/05/2022,15:01:25,1,"""TP-LINK_EBE6""",192.168.1.104,4,7,32216,27855,72,72,72,150,150,2417,4,-46,50:c7:bf:f7:eb:e6,-1,-1,-1,-1,-1,-1,0,0,VIVO,VIVO,724,11,2147483647,9510,72411,82402869,16,52292,0,moto g(10)
3129cf83cba1f811,16/05/2022,15:01:26,1,"""TP-LINK_EBE6""",192.168.1.104,4,7,32216,27855,72,72,72,150,150,2417,4,-46,50:c7:bf:f7:eb:e6,-1,-1,-1,-1,-1,-1,0,0,VIVO,VIVO,724,11,2147483647,9510,72411,82402869,16,52292,0,moto g(10)
3129cf83cba1f811,16/05/2022,15:01:28,1,"""TP-LINK_EBE6""",192.168.1.104,4,7,32216,27855,72,72,72,150,150,2417,4,-45,50:c7:bf:f7:eb:e6,-1,-1,-1,-1,-1,-1,0,0,VIVO,VIVO,724,11,2147483647,9510,72411,82402869,16,52292,0,moto g(10)
3129cf83cba1f811,16/05/2022,15:01:29,1,"""TP-LINK_EBE6""",192.168.1.104,4,7,32216,27855,72,72,72,150,150,2417,4,-45,50:c7:bf:f7:eb:e6,-1,-1,-1,-1,-1,-1,0,0,VIVO,VIVO,724,11,2147483647,9510,72411,82402869,16,52292,0,moto g(10)
3129cf83cba1f811,16/05/2022,15:01:30,1,"""TP-LINK_EBE6""",192.168.1.104,4,7,32216,27855,72,72,72,150,150,2417,4,-45,50:c7:bf:f7:eb:e6,-1,-1,-1,-1,-1,-1,0,0,VIVO,VIVO,724,11,2147483647,9510,72411,82402869,16,52292,0,moto g(10)
3129cf83cba1f811,16/05/2022,15:01:31,1,"""TP-LINK_EBE6""",192.168.1.104,4,7,32216,27855,72,72,72,150,150,2417,4,-45,50:c7:bf:f7:eb:e6,-1,-1,-1,-1,-1,-1,0,0,VIVO,VIVO,724,11,2147483647,9510,72411,82402869,16,52292,0,moto g(10)
3129cf83cba1f811,16/05/2022,15:01:32,1,"""TP-LINK_EBE6""",192.168.1.104,4,7,32216,27855,72,72,72,150,150,2417,4,-45,50:c7:bf:f7:eb:e6,-1,-1,-1,-1,-1,-1,0,0,VIVO,VIVO,724,11,2147483647,9510,72411,82402869,16,52292,0,moto g(10)
3129cf83cba1f811,16/05/2022,15:01:33,1,"""TP-LINK_EBE6""",192.168.1.104,4,7,32216,27855,72,72,72,150,150,2417,4,-45,50:c7:bf:f7:eb:e6,-1,-1,-1,-1,-1,-1,0,0,VIVO,VIVO,724,11,2147483647,9510,72411,82402869,16,52292,0,moto g(10)
3129cf83cba1f811,16/05/2022,15:01:34,1,"""TP-LINK_EBE6""",192.168.1.104,4,7,32216,27855,72,72,72,150,150,2417,4,-45,50:c7:bf:f7:eb:e6,-1,-1,-1,-1,-1,-1,0,0,VIVO,VIVO,724,11,2147483647,9510,72411,82402869,16,52292,0,moto g(10)
3129cf83cba1f811,16/05/2022,15:01:35,1,"""TP-LINK_EBE6""",192.168.1.104,4,7,32216,27855,72,72,72,150,150,2417,4,-45,50:c7:bf:f7:eb:e6,-1,-1,-1,-1,-1,-1,0,0,VIVO,VIVO,724,11,2147483647,9510,72411,82402869,16,52292,0,moto g(10)
3129cf83cba1f811,16/05/2022,15:01:36,1,"""TP-LINK_EBE6""",192.168.1.104,4,7,32216,27855,72,72,72,150,150,2417,4,-45,50:c7:bf:f7:eb:e6,-1,-1,-1,-1,-1,-1,0,0,VIVO,VIVO,724,11,2147483647,9510,72411,82402869,16,52292,0,moto g(10)
3129cf83cba1f811,16/05/2022,15:01:37,1,"""TP-LINK_EBE6""",192.168.1.104,4,7,32216,27855,72,72,72,150,150,2417,4,-46,50:c7:bf:f7:eb:e6,-1,-1,-1,-1,-1,-1,0,0,VIVO,VIVO,724,11,2147483647,9510,72411,82402869,16,52292,0,moto g(10)
3129cf83cba1f811,16/05/2022,15:01:38,1,"""TP-LINK_EBE6""",192.168.1.104,4,7,32216,27855,72,72,72,150,150,2417,4,-46,50:c7:bf:f7:eb:e6,-1,-1,-1,-1,-1,-1,0,0,VIVO,VIVO,724,11,2147483647,9510,72411,82402869,16,52292,0,moto g(10)
3129cf83cba1f811,16/05/2022,15:01:39,1,"""TP-LINK_EBE6""",192.168.1.104,4,7,32216,27855,72,72,72,150,150,2417,4,-46,50:c7:bf:f7:eb:e6,-1,-1,-1,-1,-1,-1,0,0,VIVO,VIVO,724,11,2147483647,9510,72411,82402869,16,52292,0,moto g(10)
3129cf83cba1f811,16/05/2022,15:01:40,1,"""TP-LINK_EBE6""",192.168.1.104,4,7,32216,27855,72,72,72,150,150,2417,4,-47,50:c7:bf:f7:eb:e6,-1,-1,-1,-1,-1,-1,0,0,VIVO,VIVO,724,11,2147483647,9510,72411,82402869,16,52292,0,moto g(10)
3129cf83cba1f811,16/05/2022,15:01:41,1,"""TP-LINK_EBE6""",192.168.1.104,4,7,32216,27855,72,72,72,150,150,2417,4,-47,50:c7:bf:f7:eb:e6,-1,-1,-1,-1,-1,-1,0,0,VIVO,VIVO,724,11,2147483647,9510,72411,82402869,16,52292,0,moto g(10)
3129cf83cba1f811,16/05/2022,15:01:42,1,"""TP-LINK_EBE6""",192.168.1.104,4,7,32216,27855,72,72,72,150,150,2417,4,-47,50:c7:bf:f7:eb:e6,-1,-1,-1,-1,-1,-1,0,0,VIVO,VIVO,724,11,2147483647,9510,72411,82402869,16,52292,0,moto g(10)
3129cf83cba1f811,16/05/2022,15:01:43,1,"""TP-LINK_EBE6""",192.168.1.104,4,7,32216,27855,72,72,72,150,150,2417,4,-48,50:c7:bf:f7:eb:e6,-1,-1,-1,-1,-1,-1,0,0,VIVO,VIVO,724,11,2147483647,9510,72411,82402869,16,52292,0,moto g(10)
3129cf83cba1f811,16/05/2022,15:01:44,1,"""TP-LINK_EBE6""",192.168.1.104,4,7,32216,27855,72,72,72,150,150,2417,4,-48,50:c7:bf:f7:eb:e6,-1,-1,-1,-1,-1,-1,0,0,VIVO,VIVO,724,11,2147483647,9510,72411,82402869,16,52292,0,moto g(10)
3129cf83cba1f811,16/05/2022,15:01:45,1,"""TP-LINK_EBE6""",192.168.1.104,4,7,32216,27855,72,72,72,150,150,2417,4,-48,50:c7:bf:f7:eb:e6,-1,-1,-1,-1,-1,-1,0,0,VIVO,VIVO,724,11,2147483647,9510,72411,82402869,16,52292,0,moto g(10)
3129cf83cba1f811,16/05/2022,15:01:46,1,"""TP-LINK_EBE6""",192.168.1.104,4,7,32216,27855,72,72,72,150,150,2417,4,-48,50:c7:bf:f7:eb:e6,-1,-1,-1,-1,-1,-1,0,0,VIVO,VIVO,724,11,2147483647,9510,72411,82402869,16,52292,0,moto g(10)
3129cf83cba1f811,16/05/2022,15:01:47,1,"""TP-LINK_EBE6""",192.168.1.104,4,7,32216,27855,72,72,72,150,150,2417,4,-48,50:c7:bf:f7:eb:e6,-1,-1,-1,-1,-1,-1,0,0,VIVO,VIVO,724,11,2147483647,9510,72411,82402869,16,52292,0,moto g(10)
3129cf83cba1f811,16/05/2022,15:01:48,1,"""TP-LINK_EBE6""",192.168.1.104,4,7,32216,27855,72,72,72,150,150,2417,4,-48,50:c7:bf:f7:eb:e6,-1,-1,-1,-1,-1,-1,0,0,VIVO,VIVO,724,11,2147483647,9510,72411,82402869,16,52292,0,moto g(10)
3129cf83cba1f811,16/05/2022,15:01:49,1,"""TP-LINK_EBE6""",192.168.1.104,4,7,32216,27855,72,72,72,150,150,2417,4,-48,50:c7:bf:f7:eb:e6,-1,-1,-1,-1,-1,-1,0,0,VIVO,VIVO,724,11,2147483647,9510,72411,82402869,16,52292,0,moto g(10)
3129cf83cba1f811,16/05/2022,15:01:50,1,"""TP-LINK_EBE6""",192.168.1.104,4,7,32216,27855,72,72,72,150,150,2417,4,-48,50:c7:bf:f7:eb:e6,-1,-1,-1,-1,-1,-1,0,0,VIVO,VIVO,724,11,2147483647,9510,72411,82402869,16,52292,0,moto g(10)
3129cf83cba1f811,16/05/2022,15:01:51,1,"""TP-LINK_EBE6""",192.168.1.104,4,7,32216,27855,72,72,72,150,150,2417,4,-48,50:c7:bf:f7:eb:e6,-1,-1,-1,-1,-1,-1,0,0,VIVO,VIVO,724,11,2147483647,9510,72411,82402869,16,52292,0,moto g(10)
3129cf83cba1f811,16/05/2022,15:01:52,1,"""TP-LINK_EBE6""",192.168.1.104,4,7,32216,27855,72,72,72,150,150,2417,4,-48,50:c7:bf:f7:eb:e6,-1,-1,-1,-1,-1,-1,0,0,VIVO,VIVO,724,11,2147483647,9510,72411,82402869,16,52292,0,moto g(10)
3129cf83cba1f811,16/05/2022,15:01:53,1,"""TP-LINK_EBE6""",192.168.1.104,4,7,32216,27855,72,72,72,150,150,2417,4,-48,50:c7:bf:f7:eb:e6,-1,-1,-1,-1,-1,-1,0,0,VIVO,VIVO,724,11,2147483647,9510,72411,82402869,16,52292,0,moto g(10)
3129cf83cba1f811,16/05/2022,15:01:54,1,"""TP-LINK_EBE6""",192.168.1.104,4,7,32216,27855,72,72,72,150,150,2417,4,-48,50:c7:bf:f7:eb:e6,-1,-1,-1,-1,-1,-1,-1320,0,VIVO,VIVO,724,11,2147483647,9510,72411,82402869,16,52292,0,moto g(10)
3129cf83cba1f811,16/05/2022,15:01:55,1,"""TP-LINK_EBE6""",192.168.1.104,4,7,32216,27855,72,72,72,150,150,2417,4,-48,50:c7:bf:f7:eb:e6,-1,-1,-1,-1,-1,-1,0,0,VIVO,VIVO,724,11,2147483647,9510,72411,82402869,16,52292,0,moto g(10)
3129cf83cba1f811,16/05/2022,15:01:56,1,"""TP-LINK_EBE6""",192.168.1.104,4,7,32216,27855,72,72,72,150,150,2417,4,-48,50:c7:bf:f7:eb:e6,-1,-1,-1,-1,-1,-1,0,0,VIVO,VIVO,724,11,2147483647,9510,72411,82402869,16,52292,0,moto g(10)
3129cf83cba1f811,16/05/2022,15:01:57,1,"""TP-LINK_EBE6""",192.168.1.104,4,7,32216,27855,72,72,72,150,150,2417,4,-48,50:c7:bf:f7:eb:e6,-1,-1,-1,-1,-1,-1,0,0,VIVO,VIVO,724,11,2147483647,9510,72411,82402869,16,52292,0,moto g(10)
3129cf83cba1f811,16/05/2022,15:01:58,1,"""TP-LINK_EBE6""",192.168.1.104,4,7,32216,27855,72,72,72,150,150,2417,4,-50,50:c7:bf:f7:eb:e6,-1,-1,-1,-1,-1,-1,0,0,VIVO,VIVO,724,11,2147483647,9510,72411,82402869,16,52292,0,moto g(10)
3129cf83cba1f811,16/05/2022,15:01:59,1,"""TP-LINK_EBE6""",192.168.1.104,4,7,32216,27855,72,72,72,150,150,2417,4,-50,50:c7:bf:f7:eb:e6,-1,-1,-1,-1,-1,-1,0,0,VIVO,VIVO,724,11,2147483647,9510,72411,82402869,16,52292,0,moto g(10)
3129cf83cba1f811,16/05/2022,15:02:00,1,"""TP-LINK_EBE6""",192.168.1.104,4,7,32216,27855,72,72,72,150,150,2417,4,-50,50:c7:bf:f7:eb:e6,-1,-1,-1,-1,-1,-1,0,0,VIVO,VIVO,724,11,2147483647,9510,72411,82402869,16,52292,0,moto g(10)
3129cf83cba1f811,16/05/2022,15:02:01,1,"""TP-LINK_EBE6""",192.168.1.104,4,7,32216,27855,72,72,72,150,150,2417,4,-46,50:c7:bf:f7:eb:e6,-1,-1,-1,-1,-1,-1,0,0,VIVO,VIVO,724,11,2147483647,9510,72411,82402869,16,52292,0,moto g(10)
3129cf83cba1f811,16/05/2022,15:02:02,1,"""TP-LINK_EBE6""",192.168.1.104,4,7,32216,27855,72,72,72,150,150,2417,4,-46,50:c7:bf:f7:eb:e6,-1,-1,-1,-1,-1,-1,0,0,VIVO,VIVO,724,11,2147483647,9510,72411,82402869,16,52292,0,moto g(10)
3129cf83cba1f811,16/05/2022,15:02:03,1,"""TP-LINK_EBE6""",192.168.1.104,4,7,32216,27855,72,72,72,150,150,2417,4,-46,50:c7:bf:f7:eb:e6,-1,-1,-1,-1,-1,-1,0,0,VIVO,VIVO,724,11,2147483647,9510,72411,82402869,16,52292,0,moto g(10)
3129cf83cba1f811,16/05/2022,15:02:04,1,"""TP-LINK_EBE6""",192.168.1.104,4,7,32216,27855,72,72,72,150,150,2417,4,-46,50:c7:bf:f7:eb:e6,-1,-1,-1,-1,-1,-1,0,0,VIVO,VIVO,724,11,2147483647,9510,72411,82402869,16,52292,0,moto g(10)
3129cf83cba1f811,16/05/2022,15:02:05,1,"""TP-LINK_EBE6""",192.168.1.104,4,7,32216,27855,72,72,72,150,150,2417,4,-46,50:c7:bf:f7:eb:e6,-1,-1,-1,-1,-1,-1,0,0,VIVO,VIVO,724,11,2147483647,9510,72411,82402869,16,52292,0,moto g(10)
3129cf83cba1f811,16/05/2022,15:02:06,1,"""TP-LINK_EBE6""",192.168.1.104,4,7,32216,27855,72,72,72,150,150,2417,4,-46,50:c7:bf:f7:eb:e6,-1,-1,-1,-1,-1,-1,0,0,VIVO,VIVO,724,11,2147483647,9510,72411,82402869,16,52292,0,moto g(10)
3129cf83cba1f811,16/05/2022,15:02:07,1,"""TP-LINK_EBE6""",192.168.1.104,4,7,32216,27855,72,72,72,150,150,2417,4,-53,50:c7:bf:f7:eb:e6,-1,-1,-1,-1,-1,-1,0,0,VIVO,VIVO,724,11,2147483647,9510,72411,82402869,16,52292,0,moto g(10)
3129cf83cba1f811,16/05/2022,15:02:08,1,"""TP-LINK_EBE6""",192.168.1.104,4,7,32216,27855,72,72,72,150,150,2417,4,-53,50:c7:bf:f7:eb:e6,-1,-1,-1,-1,-1,-1,0,0,VIVO,VIVO,724,11,2147483647,9510,72411,82402869,16,52292,0,moto g(10)
3129cf83cba1f811,16/05/2022,15:02:09,1,"""TP-LINK_EBE6""",192.168.1.104,4,7,32216,27855,72,72,72,150,150,2417,4,-53,50:c7:bf:f7:eb:e6,-1,-1,-1,-1,-1,-1,0,0,VIVO,VIVO,724,11,2147483647,9510,72411,82402869,16,52292,0,moto g(10)
3129cf83cba1f811,16/05/2022,15:02:10,1,"""TP-LINK_EBE6""",192.168.1.104,4,7,32216,27855,72,72,72,150,150,2417,4,-52,50:c7:bf:f7:eb:e6,-1,-1,-1,-1,-1,-1,0,0,VIVO,VIVO,724,11,2147483647,9510,72411,82402869,16,52292,0,moto g(10)
3129cf83cba1f811,16/05/2022,15:02:11,1,"""TP-LINK_EBE6""",192.168.1.104,4,7,32216,27855,72,72,72,150,150,2417,4,-52,50:c7:bf:f7:eb:e6,-1,-1,-1,-1,-1,-1,0,0,VIVO,VIVO,724,11,2147483647,9510,72411,82402869,16,52292,0,moto g(10)
3129cf83cba1f811,16/05/2022,15:02:12,1,"""TP-LINK_EBE6""",192.168.1.104,4,7,32216,27855,72,72,72,150,150,2417,4,-52,50:c7:bf:f7:eb:e6,-1,-1,-1,-1,-1,-1,0,0,VIVO,VIVO,724,11,2147483647,9510,72411,82402869,16,52292,0,moto g(10)
3129cf83cba1f811,16/05/2022,15:02:13,1,"""TP-LINK_EBE6""",192.168.1.104,4,7,32216,27855,72,72,72,150,150,2417,4,-51,50:c7:bf:f7:eb:e6,-1,-1,-1,-1,-1,-1,0,0,VIVO,VIVO,724,11,2147483647,9510,72411,82402869,16,52292,0,moto g(10)
3129cf83cba1f811,16/05/2022,15:02:14,1,"""TP-LINK_EBE6""",192.168.1.104,4,7,32216,27855,72,72,72,150,150,2417,4,-51,50:c7:bf:f7:eb:e6,-1,-1,-1,-1,-1,-1,0,0,VIVO,VIVO,724,11,2147483647,9510,72411,82402869,16,52292,0,moto g(10)
3129cf83cba1f811,16/05/2022,15:02:15,1,"""TP-LINK_EBE6""",192.168.1.104,4,7,32216,27855,72,72,72,150,150,2417,4,-51,50:c7:bf:f7:eb:e6,-1,-1,-1,-1,-1,-1,0,0,VIVO,VIVO,724,11,2147483647,9510,72411,82402869,16,52292,0,moto g(10)
3129cf83cba1f811,16/05/2022,15:02:16,1,"""TP-LINK_EBE6""",192.168.1.104,4,7,32216,27855,72,72,72,150,150,2417,4,-47,50:c7:bf:f7:eb:e6,-1,-1,-1,-1,-1,-1,0,0,VIVO,VIVO,724,11,2147483647,9510,72411,82402869,16,52292,0,moto g(10)
3129cf83cba1f811,16/05/2022,15:02:17,1,"""TP-LINK_EBE6""",192.168.1.104,4,7,32216,27855,72,72,72,150,150,2417,4,-47,50:c7:bf:f7:eb:e6,-1,-1,-1,-1,-1,-1,0,0,VIVO,VIVO,724,11,2147483647,9510,72411,82402869,16,52292,0,moto g(10)
3129cf83cba1f811,16/05/2022,15:02:18,1,"""TP-LINK_EBE6""",192.168.1.104,4,7,32216,27855,72,72,72,150,150,2417,4,-47,50:c7:bf:f7:eb:e6,-1,-1,-1,-1,-1,-1,0,0,VIVO,VIVO,724,11,2147483647,9510,72411,82402869,16,52292,0,moto g(10)
3129cf83cba1f811,16/05/2022,15:02:20,1,"""TP-LINK_EBE6""",192.168.1.104,4,7,32216,27855,72,72,72,150,150,2417,4,-47,50:c7:bf:f7:eb:e6,-1,-1,-1,-1,-1,-1,0,0,VIVO,VIVO,724,11,2147483647,9510,72411,82402869,16,52292,0,moto g(10)
3129cf83cba1f811,16/05/2022,15:02:21,1,"""TP-LINK_EBE6""",192.168.1.104,4,7,32216,27855,72,72,72,150,150,2417,4,-47,50:c7:bf:f7:eb:e6,-1,-1,-1,-1,-1,-1,0,0,VIVO,VIVO,724,11,2147483647,9510,72411,82402869,16,52292,0,moto g(10)
3129cf83cba1f811,16/05/2022,15:02:22,1,"""TP-LINK_EBE6""",192.168.1.104,4,7,32216,27855,72,72,72,150,150,2417,4,-47,50:c7:bf:f7:eb:e6,-1,-1,-1,-1,-1,-1,0,0,VIVO,VIVO,724,11,2147483647,9510,72411,82402869,16,52292,0,moto g(10)
3129cf83cba1f811,16/05/2022,15:02:23,1,"""TP-LINK_EBE6""",192.168.1.104,4,7,32216,27855,72,72,72,150,150,2417,4,-47,50:c7:bf:f7:eb:e6,-1,-1,-1,-1,-1,-1,0,0,VIVO,VIVO,724,11,2147483647,9510,72411,82402869,16,52292,0,moto g(10)
3129cf83cba1f811,16/05/2022,15:02:24,1,"""TP-LINK_EBE6""",192.168.1.104,4,7,32216,27855,72,72,72,150,150,2417,4,-47,50:c7:bf:f7:eb:e6,-1,-1,-1,-1,-1,-1,0,0,VIVO,VIVO,724,11,2147483647,9510,72411,82402869,16,52292,0,moto g(10)
3129cf83cba1f811,16/05/2022,15:02:25,1,"""TP-LINK_EBE6""",192.168.1.104,4,7,32216,27855,72,72,72,150,150,2417,4,-47,50:c7:bf:f7:eb:e6,-1,-1,-1,-1,-1,-1,0,0,VIVO,VIVO,724,11,2147483647,9510,72411,82402869,16,52292,0,moto g(10)
3129cf83cba1f811,16/05/2022,15:02:26,1,"""TP-LINK_EBE6""",192.168.1.104,4,7,32216,27855,72,72,72,150,150,2417,4,-48,50:c7:bf:f7:eb:e6,-1,-1,-1,-1,-1,-1,0,0,VIVO,VIVO,724,11,2147483647,9510,72411,82402869,16,52292,0,moto g(10)
3129cf83cba1f811,16/05/2022,15:02:27,1,"""TP-LINK_EBE6""",192.168.1.104,4,7,32216,27855,72,72,72,150,150,2417,4,-48,50:c7:bf:f7:eb:e6,-1,-1,-1,-1,-1,-1,0,0,VIVO,VIVO,724,11,2147483647,9510,72411,82402869,16,52292,0,moto g(10)
3129cf83cba1f811,16/05/2022,15:02:28,1,"""TP-LINK_EBE6""",192.168.1.104,4,7,32216,27855,72,72,72,150,150,2417,4,-48,50:c7:bf:f7:eb:e6,-1,-1,-1,-1,-1,-1,0,0,VIVO,VIVO,724,11,2147483647,9510,72411,82402869,16,52292,0,moto g(10)
3129cf83cba1f811,16/05/2022,15:02:29,1,"""TP-LINK_EBE6""",192.168.1.104,4,7,32216,27855,72,72,72,150,150,2417,4,-48,50:c7:bf:f7:eb:e6,-1,-1,-1,-1,-1,-1,0,0,VIVO,VIVO,724,11,2147483647,9510,72411,82402869,16,52292,0,moto g(10)
