"device_id","date","time","screen_status","bright_level","bright_mode","screen_on_time","bluetooth","gps","saving_mode","nfc","flashlight","airplane_mode","fingerprint","orientation","battery_level","battery_health","battery_charging_status","battery_connection_status","battery_temperature","battery_current","battery_voltage","battery_potency","battery_capacity","network_mode","mobile_mode","mobile_status","mobile_roaming","mobile_rx","mobile_tx","wifi_status","wifi_intensity","wifi_speed","wifi_ap","wifi_rx","wifi_tx","wifi_connection","network_operator","sim_operator","mcc","mnc","ring_mode","sound_level","playback_status","ram_capacity","ram_usage","ram_free","rom_capacity","rom_usage","rom_free","core_numbers","cpu_temperature","up_time","sleep_time","frequency_core0","frequency_core1","frequency_core2","frequency_core3","frequency_core4","frequency_core5","frequency_core6","frequency_core7"
"70a09b5174d07fff","16/11/2021","20:25:20","enabled","255","automatic","239","disabled","enabled","disabled","disabled","false","disabled","available","landscape","95","good","discharging","unplugged","30.3","-0.44281","4.307","-1.90718267","6174.0","enabled","disabled","disabled","disabled","685867364","11188545","enabled","-66","260",,"433","260","192.168.0.16","","","null","null","silent","5","enabled","5643.0","2473.0","3170.0","110,549MB","10,442MB","100,106MB","8","37.0","9768","7643","1612.8","1612.8","1612.8","1612.8","1612.8","1612.8","652.8","652.8"
"70a09b5174d07fff","16/11/2021","20:25:22","enabled","255","automatic","240","disabled","enabled","disabled","disabled","false","disabled","available","landscape","95","good","discharging","unplugged","30.3","-0.413208","4.307","-1.779686856","6174.0","enabled","disabled","disabled","disabled","687572477","11198619","enabled","-66","260",,"433","260","192.168.0.16","","","null","null","silent","5","enabled","5643.0","2475.0","3168.0","110,549MB","10,442MB","100,106MB","8","37.0","9770","7643","1324.8","1324.8","1324.8","1324.8","1324.8","1324.8","652.8","652.8"
"70a09b5174d07fff","16/11/2021","20:25:25","enabled","255","automatic","241","disabled","enabled","disabled","disabled","false","disabled","available","landscape","95","good","discharging","unplugged","30.3","-0.452881","4.307","-1.950558467","6174.0","enabled","disabled","disabled","disabled","687572477","11198619","enabled","-66","260",,"433","260","192.168.0.16","","","null","null","silent","5","enabled","5643.0","2476.0","3167.0","110,549MB","10,442MB","100,106MB","8","37.0","9773","7643","1017.6","1017.6","1017.6","1017.6","1017.6","1017.6","2304.0","2304.0"
"70a09b5174d07fff","16/11/2021","20:25:27","enabled","255","automatic","242","disabled","enabled","disabled","disabled","false","disabled","available","landscape","95","good","discharging","unplugged","30.3","-0.436401","4.307","-1.879579107","6174.0","enabled","disabled","disabled","disabled","689220207","11207003","enabled","-66","292",,"433","292","192.168.0.16","","","null","null","silent","5","enabled","5643.0","2479.0","3164.0","110,549MB","10,442MB","100,106MB","8","37.0","9775","7643","1017.6","1017.6","1804.8","1804.8","1804.8","1804.8","652.8","652.8"
"70a09b5174d07fff","16/11/2021","20:25:29","enabled","255","automatic","243","disabled","enabled","disabled","disabled","false","disabled","available","landscape","95","good","discharging","unplugged","30.3","-0.452576","4.307","-1.949244832","6174.0","enabled","disabled","disabled","disabled","689220717","11207003","enabled","-59","292",,"433","292","192.168.0.16","","","null","null","silent","5","enabled","5643.0","2481.0","3162.0","110,549MB","10,442MB","100,106MB","8","37.0","9777","7643","1804.8","1804.8","1804.8","1804.8","1804.8","1804.8","652.8","652.8"
"70a09b5174d07fff","16/11/2021","20:25:31","enabled","255","automatic","244","disabled","enabled","disabled","disabled","false","disabled","available","landscape","95","good","discharging","unplugged","30.3","-0.478821","4.307","-2.062282047","6174.0","enabled","disabled","disabled","disabled","691006241","11217373","enabled","-59","292",,"433","292","192.168.0.16","","","null","null","silent","5","enabled","5643.0","2483.0","3160.0","110,549MB","10,442MB","100,106MB","8","37.0","9779","7643","1804.8","1804.8","1804.8","1804.8","1804.8","1804.8","652.8","652.8"
"70a09b5174d07fff","16/11/2021","20:25:34","enabled","255","automatic","245","disabled","enabled","disabled","disabled","false","disabled","available","landscape","95","good","discharging","unplugged","30.3","-0.635986","4.307","-2.739191702","6174.0","enabled","disabled","disabled","disabled","691007515","11217785","enabled","-59","292",,"390","292","192.168.0.16","","","null","null","silent","5","enabled","5643.0","2481.0","3162.0","110,549MB","10,442MB","100,106MB","8","37.0","9782","7643","1017.6","1017.6","1017.6","1017.6","1017.6","1017.6","652.8","652.8"
"70a09b5174d07fff","16/11/2021","20:25:36","enabled","255","automatic","246","disabled","enabled","disabled","disabled","false","disabled","available","landscape","95","good","discharging","unplugged","30.3","-0.493774","4.307","-2.126684618","6174.0","enabled","disabled","disabled","disabled","692785315","11227342","enabled","-57","390",,"390","390","192.168.0.16","","","null","null","silent","5","enabled","5643.0","2462.0","3181.0","110,549MB","10,442MB","100,106MB","8","37.0","9784","7643","576.0","576.0","576.0","576.0","576.0","576.0","2304.0","2304.0"
"70a09b5174d07fff","16/11/2021","20:25:38","enabled","255","automatic","247","disabled","enabled","disabled","disabled","false","disabled","available","landscape","95","good","discharging","unplugged","30.3","-0.540466","4.307","-2.327787062","6174.0","enabled","disabled","disabled","disabled","692789069","11235421","enabled","-60","260",,"433","260","192.168.0.16","","","null","null","silent","5","enabled","5643.0","2468.0","3175.0","110,549MB","10,442MB","100,106MB","8","37.0","9786","7643","1612.8","1612.8","1612.8","1612.8","1612.8","1612.8","652.8","652.8"
"70a09b5174d07fff","16/11/2021","20:25:41","enabled","255","automatic","248","disabled","enabled","disabled","disabled","false","disabled","available","landscape","95","good","discharging","unplugged","30.3","-0.492554","4.307","-2.121430078","6174.0","enabled","disabled","disabled","disabled","692880393","11239807","enabled","-60","260",,"433","260","192.168.0.16","","","null","null","silent","5","enabled","5643.0","2467.0","3176.0","110,549MB","10,442MB","100,106MB","8","37.0","9789","7643","1804.8","1804.8","1804.8","1804.8","1804.8","1804.8","652.8","652.8"
"70a09b5174d07fff","16/11/2021","20:25:43","enabled","255","automatic","249","disabled","enabled","disabled","disabled","false","disabled","available","landscape","95","good","discharging","unplugged","30.3","-0.451965","4.307","-1.946613255","6174.0","enabled","disabled","disabled","disabled","694684262","11249213","enabled","-58","325",,"433","325","192.168.0.16","","","null","null","silent","5","enabled","5643.0","2464.0","3179.0","110,549MB","10,442MB","100,106MB","8","37.0","9791","7643","1497.6","1497.6","1497.6","1497.6","1497.6","1497.6","2304.0","2304.0"
"70a09b5174d07fff","16/11/2021","20:25:45","enabled","255","automatic","250","disabled","enabled","disabled","disabled","false","disabled","available","landscape","95","good","discharging","unplugged","30.3","-0.488586","4.307","-2.104339902","6174.0","enabled","disabled","disabled","disabled","694686187","11252881","enabled","-58","325",,"433","325","192.168.0.16","","","null","null","silent","5","enabled","5643.0","2466.0","3177.0","110,549MB","10,442MB","100,106MB","8","37.0","9793","7643","1804.8","1804.8","1804.8","1804.8","1804.8","1804.8","652.8","652.8"
"70a09b5174d07fff","16/11/2021","20:25:47","enabled","255","automatic","251","disabled","enabled","disabled","disabled","false","disabled","available","landscape","95","good","discharging","unplugged","30.3","-0.455627","4.307","-1.962385489","6174.0","enabled","disabled","disabled","disabled","696712427","11264531","enabled","-57","390",,"433","390","192.168.0.16","","","null","null","silent","5","enabled","5643.0","2463.0","3180.0","110,549MB","10,442MB","100,106MB","8","37.0","9795","7643","1017.6","1248.0","1248.0","1248.0","1248.0","1248.0","652.8","652.8"
"70a09b5174d07fff","16/11/2021","20:25:50","enabled","255","automatic","252","disabled","enabled","disabled","disabled","false","disabled","available","landscape","95","good","discharging","unplugged","30.3","-0.474548","4.307","-2.043878236","6174.0","enabled","disabled","disabled","disabled","696712427","11264531","enabled","-57","390",,"433","390","192.168.0.16","","","null","null","silent","5","enabled","5643.0","2462.0","3181.0","110,549MB","10,442MB","100,106MB","8","37.0","9798","7643","1708.8","1708.8","1708.8","1708.8","1708.8","1708.8","652.8","652.8"
"70a09b5174d07fff","16/11/2021","20:25:52","enabled","255","automatic","253","disabled","enabled","disabled","disabled","false","disabled","available","landscape","95","good","discharging","unplugged","30.3","-0.466919","4.307","-2.011020133","6174.0","enabled","disabled","disabled","disabled","698742645","11274693","enabled","-56","390",,"433","390","192.168.0.16","","","null","null","silent","5","enabled","5643.0","2465.0","3178.0","110,549MB","10,443MB","100,106MB","8","37.0","9800","7643","1804.8","1804.8","1804.8","1804.8","1804.8","1804.8","652.8","652.8"
"70a09b5174d07fff","16/11/2021","20:25:54","enabled","255","automatic","254","disabled","enabled","disabled","disabled","false","disabled","available","landscape","95","good","discharging","unplugged","30.3","-0.523682","4.307","-2.255498374","6174.0","enabled","disabled","disabled","disabled","698743574","11274969","enabled","-58","325",,"433","325","192.168.0.16","","","null","null","silent","5","enabled","5643.0","2467.0","3176.0","110,549MB","10,443MB","100,106MB","8","37.0","9802","7643","1017.6","1017.6","1017.6","1017.6","1017.6","1017.6","652.8","652.8"
"70a09b5174d07fff","16/11/2021","20:25:56","enabled","255","automatic","255","disabled","enabled","disabled","disabled","false","disabled","available","landscape","95","good","discharging","unplugged","30.5","-0.470581","4.311","-2.028674691","6174.0","enabled","disabled","disabled","disabled","700284371","11287033","enabled","-59","292",,"390","292","192.168.0.16","","","null","null","silent","5","enabled","5643.0","2468.0","3175.0","110,549MB","10,443MB","100,106MB","8","37.0","9804","7643","1497.6","1497.6","1497.6","1497.6","1497.6","1497.6","652.8","652.8"
"70a09b5174d07fff","16/11/2021","20:25:59","enabled","255","automatic","256","disabled","enabled","disabled","disabled","false","disabled","available","landscape","95","good","discharging","unplugged","30.5","-0.459595","4.311","-1.981314045","6174.0","enabled","disabled","disabled","disabled","700284371","11287033","enabled","-59","292",,"390","292","192.168.0.16","","","null","null","silent","5","enabled","5643.0","2470.0","3173.0","110,549MB","10,443MB","100,106MB","8","37.0","9807","7643","1324.8","1324.8","1324.8","1324.8","1324.8","1324.8","652.8","652.8"
"70a09b5174d07fff","16/11/2021","20:26:01","enabled","255","automatic","257","disabled","enabled","disabled","disabled","false","disabled","available","landscape","95","good","discharging","unplugged","30.5","-0.598755","4.311","-2.581232805","6174.0","enabled","disabled","disabled","disabled","701805589","11295323","enabled","-59","292",,"390","292","192.168.0.16","","","null","null","silent","5","enabled","5643.0","2475.0","3168.0","110,549MB","10,443MB","100,106MB","8","37.0","9809","7643","1248.0","1248.0","1248.0","1248.0","1248.0","1248.0","652.8","652.8"
"70a09b5174d07fff","16/11/2021","20:26:03","enabled","255","automatic","258","disabled","enabled","disabled","disabled","false","disabled","available","landscape","95","good","discharging","unplugged","30.5","-0.44281","4.311","-1.90895391","6174.0","enabled","disabled","disabled","disabled","701806130","11295476","enabled","-59","292",,"390","292","192.168.0.16","","","null","null","silent","5","enabled","5643.0","2476.0","3167.0","110,549MB","10,443MB","100,106MB","8","37.0","9811","7643","1497.6","1497.6","1497.6","1497.6","1497.6","1497.6","652.8","652.8"
"70a09b5174d07fff","16/11/2021","20:26:06","enabled","255","automatic","259","disabled","enabled","disabled","disabled","false","disabled","available","landscape","95","good","discharging","unplugged","30.5","-0.668945","4.311","-2.883821895","6174.0","enabled","disabled","disabled","disabled","702749657","11297401","enabled","-58","325",,"390","325","192.168.0.16","","","null","null","silent","5","enabled","5643.0","2471.0","3172.0","110,549MB","10,443MB","100,106MB","8","37.0","9814","7643","1497.6","1497.6","1497.6","1497.6","1497.6","1497.6","652.8","652.8"
"70a09b5174d07fff","16/11/2021","20:26:08","enabled","255","automatic","260","disabled","enabled","disabled","disabled","false","disabled","available","landscape","95","good","discharging","unplugged","30.5","-0.470276","4.311","-2.027359836","6174.0","enabled","disabled","disabled","disabled","703383636","11305695","enabled","-58","325",,"390","325","192.168.0.16","","","null","null","silent","5","enabled","5643.0","2473.0","3170.0","110,549MB","10,443MB","100,106MB","8","37.0","9816","7643","1612.8","1612.8","1612.8","1612.8","1612.8","1612.8","652.8","652.8"
"70a09b5174d07fff","16/11/2021","20:26:10","enabled","255","automatic","261","disabled","enabled","disabled","disabled","false","disabled","available","landscape","95","good","discharging","unplugged","30.5","-0.481872","4.311","-2.077350192","6174.0","enabled","disabled","disabled","disabled","703386552","11307381","enabled","-57","390",,"390","390","192.168.0.16","","","null","null","silent","5","enabled","5643.0","2474.0","3169.0","110,549MB","10,443MB","100,106MB","8","37.0","9818","7643","1804.8","1804.8","1804.8","1804.8","1804.8","1804.8","652.8","652.8"
"70a09b5174d07fff","16/11/2021","20:26:12","enabled","255","automatic","262","disabled","enabled","disabled","disabled","false","disabled","available","landscape","95","good","discharging","unplugged","30.5","-0.475769","4.311","-2.051040159","6174.0","enabled","disabled","disabled","disabled","705212200","11321490","enabled","-59","292",,"390","292","192.168.0.16","","","null","null","silent","5","enabled","5643.0","2477.0","3166.0","110,549MB","10,443MB","100,106MB","8","37.0","9820","7643","1804.8","1804.8","1804.8","1804.8","1804.8","1804.8","652.8","652.8"
"70a09b5174d07fff","16/11/2021","20:26:15","enabled","255","automatic","263","disabled","enabled","disabled","disabled","false","disabled","available","landscape","95","good","discharging","unplugged","30.5","-0.483398","4.311","-2.083928778","6174.0","enabled","disabled","disabled","disabled","705215187","11325434","enabled","-59","292",,"390","292","192.168.0.16","","","null","null","silent","5","enabled","5643.0","2480.0","3163.0","110,549MB","10,443MB","100,106MB","8","37.0","9823","7643","1804.8","1804.8","1804.8","1804.8","1804.8","1804.8","652.8","652.8"
"70a09b5174d07fff","16/11/2021","20:26:17","enabled","255","automatic","264","disabled","enabled","disabled","disabled","false","disabled","available","landscape","95","good","discharging","unplugged","30.5","-0.474853","4.311","-2.047091283","6174.0","enabled","disabled","disabled","disabled","707233055","11333657","enabled","-59","292",,"390","292","192.168.0.16","","","null","null","silent","5","enabled","5643.0","2483.0","3160.0","110,549MB","10,443MB","100,106MB","8","37.0","9825","7643","1804.8","1804.8","1804.8","1804.8","1804.8","1804.8","652.8","652.8"
"70a09b5174d07fff","16/11/2021","20:26:19","enabled","255","automatic","265","disabled","enabled","disabled","disabled","false","disabled","available","landscape","94","good","discharging","unplugged","30.6","-0.490112","4.307","-2.110912384","6174.0","enabled","disabled","disabled","disabled","707233119","11333729","enabled","-59","292",,"390","292","192.168.0.16","","","null","null","silent","5","enabled","5643.0","2484.0","3159.0","110,549MB","10,443MB","100,106MB","8","37.0","9827","7643","1804.8","1804.8","1804.8","1804.8","1804.8","1804.8","652.8","652.8"
"70a09b5174d07fff","16/11/2021","20:26:21","enabled","255","automatic","266","disabled","enabled","disabled","disabled","false","disabled","available","landscape","94","good","discharging","unplugged","30.6","-0.477295","4.307","-2.055709565","6174.0","enabled","disabled","disabled","disabled","709027508","11345922","enabled","-58","325",,"390","325","192.168.0.16","","","null","null","silent","5","enabled","5643.0","2465.0","3178.0","110,549MB","10,443MB","100,106MB","8","37.0","9830","7643","1804.8","1804.8","1804.8","1804.8","1804.8","1804.8","652.8","652.8"
"70a09b5174d07fff","16/11/2021","20:26:24","enabled","255","automatic","267","disabled","enabled","disabled","disabled","false","disabled","available","landscape","94","good","discharging","unplugged","30.6","-0.555115","4.307","-2.390880305","6174.0","enabled","disabled","disabled","disabled","709027741","11345922","enabled","-58","325",,"390","325","192.168.0.16","","","null","null","silent","5","enabled","5643.0","2466.0","3177.0","110,549MB","10,443MB","100,106MB","8","37.0","9832","7643","1017.6","1017.6","1017.6","1017.6","1017.6","1017.6","652.8","652.8"
"70a09b5174d07fff","16/11/2021","20:26:26","enabled","255","automatic","268","disabled","enabled","disabled","disabled","false","disabled","available","landscape","94","good","discharging","unplugged","30.6","-0.532226","4.307","-2.292297382","6174.0","enabled","disabled","disabled","disabled","710765414","11353733","enabled","-58","325",,"390","325","192.168.0.16","","","null","null","silent","5","enabled","5643.0","2470.0","3173.0","110,549MB","10,443MB","100,106MB","8","37.0","9834","7643","1497.6","1497.6","1497.6","1497.6","1497.6","1497.6","652.8","652.8"
"70a09b5174d07fff","16/11/2021","20:26:28","enabled","255","automatic","269","disabled","enabled","disabled","disabled","false","disabled","available","landscape","94","good","discharging","unplugged","30.6","-0.461731","4.307","-1.988675417","6174.0","enabled","disabled","disabled","disabled","710765414","11353733","enabled","-58","325",,"390","325","192.168.0.16","","","null","null","silent","5","enabled","5643.0","2470.0","3173.0","110,549MB","10,443MB","100,106MB","8","37.0","9836","7643","1804.8","1804.8","1804.8","1804.8","1804.8","1804.8","652.8","652.8"
"70a09b5174d07fff","16/11/2021","20:26:31","enabled","255","automatic","270","disabled","enabled","disabled","disabled","false","disabled","available","landscape","94","good","discharging","unplugged","30.6","-0.577087","4.307","-2.485513709","6174.0","enabled","disabled","disabled","disabled","712231347","11362325","enabled","-68","195",,"390","195","192.168.0.16","","","null","null","silent","5","enabled","5643.0","2470.0","3173.0","110,549MB","10,443MB","100,106MB","8","37.0","9839","7643","768.0","768.0","768.0","768.0","768.0","768.0","2304.0","2304.0"
"70a09b5174d07fff","16/11/2021","20:26:33","enabled","255","automatic","271","disabled","enabled","disabled","disabled","false","disabled","available","landscape","94","good","discharging","unplugged","30.6","-0.436706","4.307","-1.880892742","6174.0","enabled","disabled","disabled","disabled","712233358","11362907","enabled","-63","260",,"325","260","192.168.0.16","","","null","null","silent","5","enabled","5643.0","2470.0","3173.0","110,549MB","10,443MB","100,106MB","8","37.0","9841","7643","1017.6","1017.6","1017.6","1017.6","1017.6","1017.6","2304.0","2304.0"
"70a09b5174d07fff","16/11/2021","20:26:35","enabled","255","automatic","272","disabled","enabled","disabled","disabled","false","disabled","available","landscape","94","good","discharging","unplugged","30.6","-0.503235","4.307","-2.167433145","6174.0","enabled","disabled","disabled","disabled","712233358","11362907","enabled","-63","260",,"325","260","192.168.0.16","","","null","null","silent","5","enabled","5643.0","2472.0","3171.0","110,549MB","10,443MB","100,106MB","8","37.0","9843","7643","1497.6","1497.6","1497.6","1497.6","1497.6","1497.6","652.8","652.8"
"70a09b5174d07fff","16/11/2021","20:26:38","enabled","255","automatic","273","disabled","enabled","disabled","disabled","false","disabled","available","landscape","94","good","discharging","unplugged","30.6","-0.446777","4.307","-1.924268539","6174.0","enabled","disabled","disabled","disabled","713006806","11369135","enabled","-63","260",,"325","260","192.168.0.16","","","null","null","silent","5","enabled","5643.0","2473.0","3170.0","110,549MB","10,443MB","100,106MB","8","37.0","9846","7643","1497.6","1497.6","1497.6","1497.6","1497.6","1497.6","652.8","652.8"
"70a09b5174d07fff","16/11/2021","20:26:40","enabled","255","automatic","274","disabled","enabled","disabled","disabled","false","disabled","available","landscape","94","good","discharging","unplugged","30.6","-0.437622","4.307","-1.884837954","6174.0","enabled","disabled","disabled","disabled","713009724","11373282","enabled","-62","260",,"292","260","192.168.0.16","","","null","null","silent","5","enabled","5643.0","2468.0","3175.0","110,549MB","10,443MB","100,106MB","8","37.0","9848","7643","1804.8","1804.8","1804.8","1804.8","1804.8","1804.8","652.8","652.8"
"70a09b5174d07fff","16/11/2021","20:26:42","enabled","255","automatic","275","disabled","enabled","disabled","disabled","false","disabled","available","landscape","94","good","discharging","unplugged","30.6","-0.453491","4.307","-1.953185737","6174.0","enabled","disabled","disabled","disabled","714645695","11386433","enabled","-61","260",,"390","260","192.168.0.16","","","null","null","silent","5","enabled","5643.0","2471.0","3172.0","110,549MB","10,443MB","100,106MB","8","37.0","9850","7643","1804.8","1804.8","1804.8","1804.8","1804.8","1804.8","652.8","652.8"
"70a09b5174d07fff","16/11/2021","20:26:44","enabled","255","automatic","276","disabled","enabled","disabled","disabled","false","disabled","available","landscape","94","good","discharging","unplugged","30.6","-0.442505","4.307","-1.905869035","6174.0","enabled","disabled","disabled","disabled","714647712","11390101","enabled","-64","195",,"292","195","192.168.0.16","","","null","null","silent","5","enabled","5643.0","2474.0","3169.0","110,549MB","10,443MB","100,106MB","8","37.0","9852","7643","1248.0","1248.0","1248.0","1248.0","1248.0","1248.0","652.8","652.8"
"70a09b5174d07fff","16/11/2021","20:26:47","enabled","255","automatic","277","disabled","enabled","disabled","disabled","false","disabled","available","landscape","94","good","discharging","unplugged","30.6","-0.440368","4.307","-1.896664976","6174.0","enabled","disabled","disabled","disabled","716259561","11401537","enabled","-64","195",,"292","195","192.168.0.16","","","null","null","silent","5","enabled","5643.0","2477.0","3166.0","110,549MB","10,443MB","100,106MB","8","37.0","9855","7643","1804.8","1804.8","1804.8","1804.8","1804.8","1804.8","652.8","652.8"
"70a09b5174d07fff","16/11/2021","20:26:49","enabled","255","automatic","278","disabled","enabled","disabled","disabled","false","disabled","available","landscape","94","good","discharging","unplugged","30.6","-0.45227","4.307","-1.94792689","6174.0","enabled","disabled","disabled","disabled","716259561","11401537","enabled","-67","195",,"390","195","192.168.0.16","","","null","null","silent","5","enabled","5643.0","2479.0","3164.0","110,549MB","10,443MB","100,106MB","8","37.0","9857","7643","1612.8","1612.8","1612.8","1612.8","1612.8","1612.8","652.8","652.8"
"70a09b5174d07fff","16/11/2021","20:26:51","enabled","255","automatic","279","disabled","enabled","disabled","disabled","false","disabled","available","landscape","94","good","discharging","unplugged","30.6","-0.520935","4.307","-2.243667045","6174.0","enabled","disabled","disabled","disabled","717965419","11411193","enabled","-70","260",,"433","260","192.168.0.16","","","null","null","silent","5","enabled","5643.0","2481.0","3162.0","110,549MB","10,443MB","100,106MB","8","37.0","9859","7643","1804.8","1804.8","1804.8","1804.8","1804.8","1804.8","652.8","652.8"
"70a09b5174d07fff","16/11/2021","20:26:54","enabled","255","automatic","280","disabled","enabled","disabled","disabled","false","disabled","available","landscape","94","good","discharging","unplugged","30.6","-0.432434","4.307","-1.862493238","6174.0","enabled","disabled","disabled","disabled","717966348","11411469","enabled","-62","260",,"325","260","192.168.0.16","","","null","null","silent","5","enabled","5643.0","2477.0","3166.0","110,549MB","10,443MB","100,106MB","8","37.0","9862","7643","1804.8","1804.8","1804.8","1804.8","1804.8","1804.8","652.8","652.8"
"70a09b5174d07fff","16/11/2021","20:26:56","enabled","255","automatic","281","disabled","enabled","disabled","disabled","false","disabled","available","landscape","94","good","discharging","unplugged","30.6","-0.553894","4.307","-2.385621458","6174.0","enabled","disabled","disabled","disabled","719185239","11415239","enabled","-62","260",,"325","260","192.168.0.16","","","null","null","silent","5","enabled","5643.0","2476.0","3167.0","110,549MB","10,443MB","100,106MB","8","37.0","9864","7643","1612.8","1612.8","1612.8","1612.8","1612.8","1612.8","652.8","652.8"
"70a09b5174d07fff","16/11/2021","20:26:58","enabled","255","automatic","282","disabled","enabled","disabled","disabled","false","disabled","available","landscape","94","good","discharging","unplugged","30.7","-0.418091","4.304","-1.799463664","6174.0","enabled","disabled","disabled","disabled","719800206","11422029","enabled","-63","260",,"390","260","192.168.0.16","","","null","null","silent","5","enabled","5643.0","2478.0","3165.0","110,549MB","10,443MB","100,105MB","8","37.0","9866","7643","1804.8","1804.8","1804.8","1804.8","1804.8","1804.8","652.8","652.8"
"70a09b5174d07fff","16/11/2021","20:27:00","enabled","255","automatic","283","disabled","enabled","disabled","disabled","false","disabled","available","landscape","94","good","discharging","unplugged","30.7","-0.674133","4.304","-2.901468432","6174.0","enabled","disabled","disabled","disabled","721097744","11425299","enabled","-65","195",,"390","195","192.168.0.16","","","null","null","silent","5","enabled","5643.0","2483.0","3160.0","110,549MB","10,443MB","100,105MB","8","37.0","9869","7643","1708.8","1708.8","1708.8","1708.8","1708.8","1708.8","1094.4","1094.4"
"70a09b5174d07fff","16/11/2021","20:27:03","enabled","255","automatic","284","disabled","enabled","disabled","disabled","false","disabled","available","landscape","94","good","discharging","unplugged","30.7","-0.438537","4.304","-1.887463248","6174.0","enabled","disabled","disabled","disabled","721438454","11433003","enabled","-65","195",,"292","195","192.168.0.16","","","null","null","silent","5","enabled","5643.0","2464.0","3179.0","110,549MB","10,443MB","100,105MB","8","37.0","9871","7643","1248.0","1248.0","1248.0","1248.0","1497.6","1497.6","652.8","652.8"
"70a09b5174d07fff","16/11/2021","20:27:05","enabled","255","automatic","285","disabled","enabled","disabled","disabled","false","disabled","available","landscape","94","good","discharging","unplugged","30.7","-0.473633","4.304","-2.038516432","6174.0","enabled","disabled","disabled","disabled","721438454","11433003","enabled","-65","195",,"292","195","192.168.0.16","","","null","null","silent","5","enabled","5643.0","2465.0","3178.0","110,549MB","10,443MB","100,105MB","8","37.0","9873","7643","1708.8","1708.8","1708.8","1708.8","1708.8","1708.8","652.8","652.8"
"70a09b5174d07fff","16/11/2021","20:27:07","enabled","255","automatic","286","disabled","enabled","disabled","disabled","false","disabled","available","landscape","94","good","discharging","unplugged","30.7","-0.483703","4.304","-2.081857712","6174.0","enabled","disabled","disabled","disabled","722514502","11439917","enabled","-65","195",,"292","195","192.168.0.16","","","null","null","silent","5","enabled","5643.0","2467.0","3176.0","110,549MB","10,443MB","100,105MB","8","37.0","9875","7643","1497.6","1497.6","1497.6","1497.6","1497.6","1497.6","652.8","652.8"
"70a09b5174d07fff","16/11/2021","20:27:10","enabled","255","automatic","287","disabled","enabled","disabled","disabled","false","disabled","available","landscape","94","good","discharging","unplugged","30.7","-0.476074","4.304","-2.049022496","6174.0","enabled","disabled","disabled","disabled","722517418","11444027","enabled","-67","195",,"292","195","192.168.0.16","","","null","null","silent","5","enabled","5643.0","2471.0","3172.0","110,549MB","10,443MB","100,105MB","8","37.0","9878","7643","1708.8","1708.8","1708.8","1708.8","1708.8","1708.8","652.8","652.8"
"70a09b5174d07fff","16/11/2021","20:27:12","enabled","255","automatic","288","disabled","enabled","disabled","disabled","false","disabled","available","landscape","94","good","discharging","unplugged","30.7","-0.420532","4.304","-1.809969728","6174.0","enabled","disabled","disabled","disabled","723756169","11457641","enabled","-70","195",,"325","195","192.168.0.16","","","null","null","silent","5","enabled","5643.0","2473.0","3170.0","110,549MB","10,443MB","100,105MB","8","37.0","9880","7643","1804.8","1804.8","1804.8","1804.8","1804.8","1804.8","652.8","652.8"
"70a09b5174d07fff","16/11/2021","20:27:14","enabled","255","automatic","289","disabled","enabled","disabled","disabled","false","disabled","available","landscape","94","good","discharging","unplugged","30.7","-0.531311","4.304","-2.286762544","6174.0","enabled","disabled","disabled","disabled","723757564","11461418","enabled","-70","195",,"325","195","192.168.0.16","","","null","null","silent","5","enabled","5643.0","2474.0","3169.0","110,549MB","10,443MB","100,105MB","8","37.0","9882","7643","1804.8","1804.8","1804.8","1804.8","1804.8","1804.8","652.8","652.8"
"70a09b5174d07fff","16/11/2021","20:27:16","enabled","255","automatic","290","disabled","enabled","disabled","disabled","false","disabled","available","landscape","94","good","discharging","unplugged","30.7","-0.401001","4.304","-1.725908304","6174.0","enabled","disabled","disabled","disabled","724902322","11468259","enabled","-68","195",,"325","195","192.168.0.16","","","null","null","silent","5","enabled","5643.0","2478.0","3165.0","110,549MB","10,443MB","100,105MB","8","37.0","9884","7643","1804.8","1804.8","1804.8","1804.8","1804.8","1804.8","652.8","652.8"
"70a09b5174d07fff","16/11/2021","20:27:18","enabled","255","automatic","291","disabled","enabled","disabled","disabled","false","disabled","available","landscape","94","good","discharging","unplugged","30.7","-0.563965","4.304","-2.42730536","6174.0","enabled","disabled","disabled","disabled","724902322","11468259","enabled","-67","195",,"292","195","192.168.0.16","","","null","null","silent","5","enabled","5643.0","2476.0","3167.0","110,549MB","10,443MB","100,105MB","8","37.0","9887","7643","1804.8","1804.8","1804.8","1804.8","1804.8","1804.8","652.8","652.8"
"70a09b5174d07fff","16/11/2021","20:27:21","enabled","255","automatic","292","disabled","enabled","disabled","disabled","false","disabled","available","landscape","94","good","discharging","unplugged","30.7","-0.524902","4.304","-2.259178208","6174.0","enabled","disabled","disabled","disabled","725746435","11479038","enabled","-67","195",,"292","195","192.168.0.16","","","null","null","silent","5","enabled","5643.0","2476.0","3167.0","110,549MB","10,443MB","100,105MB","8","37.0","9889","7643","768.0","768.0","768.0","768.0","768.0","768.0","2304.0","2304.0"
